Beam	Node	X	Y	Z
Beam_359	22416	0.047137	0.24043	0.030353
Beam_359	22413	0.0419	0.2408	0.030403
Beam_359	22364	0.047595	0.2393	0.029176
Beam_359	22417	0.044757	0.24105	0.030436
Beam_359	22382	0.0495	0.2388	0.029096
Beam_359	22375	0.057107	0.23782	0.028927
Beam_359	22400	0.054251	0.23756	0.029895
Beam_359	22380	0.054251	0.23756	0.028879
Beam_359	22365	0.045695	0.2388	0.029096
Beam_359	22409	0.045695	0.2388	0.030109
Beam_359	22363	0.045697	0.2398	0.029252
Beam_359	22367	0.041897	0.23781	0.028924
Beam_359	22402	0.057107	0.23782	0.029942
Beam_359	22415	0.045697	0.2398	0.030263
Beam_359	22398	0.0495	0.2388	0.030109
Beam_359	22421	0.054257	0.24105	0.030436
Beam_359	22353	0.054257	0.24105	0.029427
Beam_359	22401	0.051877	0.23818	0.030005
Beam_359	22411	0.041897	0.23781	0.02994
Beam_359	22381	0.051877	0.23818	0.02899
Beam_359	25412	0.04	0.2428	0.030136
Beam_359	25415	0.04475	0.2428	0.030136
Beam_359	22420	0.056627	0.24167	0.030513
Beam_359	22384	0.044749	0.23756	0.028879
Beam_359	22396	0.044749	0.23756	0.029895
Beam_359	22408	0.057104	0.2408	0.030403
Beam_359	22403	0.055211	0.23832	0.030028
Beam_359	22422	0.051884	0.24043	0.030353
Beam_359	22414	0.043798	0.2403	0.030335
Beam_359	22371	0.055211	0.2403	0.029325
Beam_359	22419	0.049514	0.23981	0.030264
Beam_359	22355	0.049514	0.23981	0.029253
Beam_359	22383	0.047123	0.23818	0.02899
Beam_359	22354	0.051884	0.24043	0.029343
Beam_359	22395	0.047123	0.23818	0.030005
Beam_359	22410	0.043797	0.23831	0.030027
Beam_359	22362	0.043798	0.2403	0.029325
Beam_359	22366	0.043797	0.23831	0.029012
Beam_359	22405	0.051422	0.23931	0.030189
Beam_359	22369	0.051422	0.23931	0.029177
Beam_359	22377	0.053318	0.23881	0.029097
Beam_359	22404	0.053318	0.23881	0.03011
Beam_359	22379	0.056627	0.23693	0.028762
Beam_359	22406	0.053315	0.2398	0.030264
Beam_359	25413	0.05425	0.2428	0.030136
Beam_359	22352	0.056627	0.24167	0.029506
Beam_359	22418	0.04238	0.24167	0.030513
Beam_359	22358	0.04238	0.24167	0.029506
Beam_359	22356	0.047137	0.24043	0.029343
Beam_359	22407	0.055211	0.2403	0.030335
Beam_359	22372	0.057104	0.2408	0.029394
Beam_359	22399	0.056627	0.23693	0.02978
Beam_359	25414	0.0495	0.2428	0.030136
Beam_359	22370	0.053315	0.2398	0.029253
Beam_359	22376	0.055211	0.23832	0.029014
Beam_359	22385	0.042373	0.23693	0.028762
Beam_359	22397	0.042373	0.23693	0.02978
Beam_359	25411	0.059	0.2428	0.030136
Beam_215	18950	0.053321	0.18181	0.023367
Beam_215	18921	0.053312	0.18081	0.022748
Beam_215	25197	0.05425	0.1848	0.021166
Beam_215	18916	0.05711	0.1828	0.021715
Beam_215	18905	0.041894	0.1828	0.021716
Beam_215	18944	0.054248	0.17956	0.024464
Beam_215	25196	0.04	0.1848	0.021166
Beam_215	18953	0.045701	0.18081	0.023867
Beam_215	18923	0.056619	0.17893	0.02365
Beam_215	18943	0.056619	0.17893	0.02475
Beam_215	18914	0.053321	0.18181	0.022242
Beam_215	18925	0.051868	0.18018	0.023059
Beam_215	18948	0.053312	0.18081	0.023864
Beam_215	18945	0.051868	0.18018	0.024169
Beam_215	18907	0.045691	0.1818	0.022244
Beam_215	18959	0.045692	0.1818	0.023369
Beam_215	18939	0.047132	0.18018	0.024169
Beam_215	18927	0.047132	0.18018	0.023059
Beam_215	18900	0.047128	0.18243	0.021914
Beam_215	18960	0.047128	0.18243	0.023044
Beam_215	18956	0.047595	0.1813	0.023621
Beam_215	18957	0.041894	0.1828	0.02285
Beam_215	18909	0.045701	0.18081	0.022752
Beam_215	18952	0.05711	0.1828	0.02285
Beam_215	18898	0.051893	0.18243	0.021914
Beam_215	18954	0.043799	0.18031	0.024109
Beam_215	18966	0.051893	0.18243	0.023044
Beam_215	18910	0.043799	0.18031	0.022998
Beam_215	18896	0.056636	0.18368	0.021234
Beam_215	18955	0.041903	0.17981	0.024346
Beam_215	18911	0.041903	0.17981	0.023239
Beam_215	18963	0.049514	0.18181	0.023367
Beam_215	18901	0.044755	0.18305	0.021579
Beam_215	18961	0.044755	0.18305	0.022716
Beam_215	18928	0.044752	0.17956	0.023359
Beam_215	18940	0.044752	0.17956	0.024464
Beam_215	18941	0.042381	0.17893	0.02475
Beam_215	18902	0.042371	0.18368	0.021234
Beam_215	25199	0.04475	0.1848	0.021166
Beam_215	18929	0.042381	0.17893	0.02365
Beam_215	18949	0.051422	0.18131	0.023619
Beam_215	18962	0.042371	0.18368	0.022377
Beam_215	18920	0.05521	0.18032	0.022993
Beam_215	18964	0.056636	0.18368	0.022377
Beam_215	18913	0.051422	0.18131	0.022499
Beam_215	25195	0.059	0.1848	0.021166
Beam_215	18947	0.05521	0.18032	0.024105
Beam_215	18899	0.049514	0.18181	0.022242
Beam_215	18908	0.047595	0.1813	0.022501
Beam_215	18915	0.055212	0.1823	0.021982
Beam_215	18951	0.055212	0.1823	0.023111
Beam_215	18919	0.057101	0.17982	0.023233
Beam_215	18942	0.0495	0.1808	0.023869
Beam_215	18924	0.054248	0.17956	0.023359
Beam_215	25198	0.0495	0.1848	0.021166
Beam_215	18946	0.057101	0.17982	0.02434
Beam_215	18926	0.0495	0.1808	0.022753
Beam_215	18958	0.043796	0.1823	0.023113
Beam_215	18906	0.043796	0.1823	0.021983
Beam_215	18965	0.054259	0.18305	0.022716
Beam_215	18897	0.054259	0.18305	0.021579
Beam_251	19807	0.04712	0.22418	0.026074
Beam_251	19784	0.043798	0.2263	0.025812
Beam_251	19820	0.049514	0.22581	0.026696
Beam_251	19825	0.05521	0.2263	0.026877
Beam_251	19829	0.055212	0.22432	0.026128
Beam_251	19827	0.051422	0.22531	0.02651
Beam_251	19768	0.049514	0.22581	0.02563
Beam_251	19815	0.043797	0.22431	0.026124
Beam_251	19794	0.05188	0.22418	0.024996
Beam_251	19774	0.056624	0.22767	0.026298
Beam_251	19830	0.05332	0.22481	0.026321
Beam_251	19817	0.056624	0.22767	0.027354
Beam_251	19805	0.05188	0.22418	0.026074
Beam_251	19771	0.042383	0.22767	0.026298
Beam_251	19823	0.042383	0.22767	0.027354
Beam_251	19819	0.051881	0.22643	0.026922
Beam_251	19826	0.057103	0.2268	0.027053
Beam_251	19763	0.051422	0.22531	0.025441
Beam_251	25397	0.04475	0.2288	0.027198
Beam_251	19788	0.044749	0.22356	0.024742
Beam_251	19808	0.044749	0.22356	0.025823
Beam_251	19762	0.05332	0.22481	0.025248
Beam_251	19776	0.051881	0.22643	0.025859
Beam_251	19766	0.057103	0.2268	0.025992
Beam_251	19811	0.043798	0.2263	0.026876
Beam_251	19787	0.04712	0.22418	0.024996
Beam_251	19780	0.041895	0.22381	0.024845
Beam_251	19765	0.05521	0.2263	0.025813
Beam_251	19816	0.041895	0.22381	0.025925
Beam_251	25394	0.04	0.2288	0.027198
Beam_251	19769	0.04714	0.22643	0.025859
Beam_251	25395	0.05425	0.2288	0.027198
Beam_251	19793	0.054251	0.22356	0.024742
Beam_251	19777	0.047595	0.2253	0.025439
Beam_251	19786	0.0495	0.2248	0.025245
Beam_251	19813	0.047595	0.2253	0.026509
Beam_251	19810	0.041902	0.2268	0.027053
Beam_251	19760	0.057109	0.22382	0.02485
Beam_251	19783	0.041902	0.2268	0.025992
Beam_251	19778	0.045693	0.2248	0.025245
Beam_251	19804	0.054251	0.22356	0.025823
Beam_251	19803	0.056631	0.22293	0.025565
Beam_251	19818	0.054256	0.22705	0.027142
Beam_251	19792	0.056631	0.22293	0.024479
Beam_251	19770	0.044758	0.22705	0.026082
Beam_251	19775	0.054256	0.22705	0.026082
Beam_251	19822	0.044758	0.22705	0.027142
Beam_251	19814	0.045693	0.2248	0.026318
Beam_251	19821	0.04714	0.22643	0.026922
Beam_251	19761	0.055212	0.22432	0.025052
Beam_251	19812	0.045699	0.2258	0.026694
Beam_251	19806	0.0495	0.2248	0.026318
Beam_251	19779	0.043797	0.22431	0.025048
Beam_251	19789	0.042369	0.22293	0.024479
Beam_251	19785	0.045699	0.2258	0.025627
Beam_251	25396	0.0495	0.2288	0.027198
Beam_251	19828	0.057109	0.22382	0.02593
Beam_251	19809	0.042369	0.22293	0.025565
Beam_251	25393	0.059	0.2288	0.027198
Beam_251	19764	0.053313	0.2258	0.025629
Beam_251	19824	0.053313	0.2258	0.026695
Beam_269	20239	0.056621	0.17193	0.027485
Beam_269	20240	0.054249	0.17256	0.027276
Beam_269	25072	0.0495	0.1778	0.024705
Beam_269	20247	0.055212	0.1753	0.026277
Beam_269	20211	0.055212	0.1753	0.025204
Beam_269	25071	0.05425	0.1778	0.024705
Beam_269	20220	0.054249	0.17256	0.026219
Beam_269	20259	0.049514	0.17481	0.026467
Beam_269	20243	0.05521	0.17332	0.027013
Beam_269	20193	0.054258	0.17605	0.024903
Beam_269	20209	0.051422	0.17431	0.025587
Beam_269	20195	0.049514	0.17481	0.025397
Beam_269	20261	0.054258	0.17605	0.025982
Beam_269	20219	0.056621	0.17193	0.026431
Beam_269	20238	0.0495	0.1738	0.026839
Beam_269	20223	0.04713	0.17318	0.026
Beam_269	20235	0.04713	0.17318	0.027061
Beam_269	20222	0.0495	0.1738	0.025774
Beam_269	25069	0.059	0.1778	0.024705
Beam_269	20204	0.047595	0.1743	0.025589
Beam_269	20216	0.05521	0.17332	0.025951
Beam_269	20245	0.051422	0.17431	0.026654
Beam_269	20256	0.04713	0.17543	0.026227
Beam_269	20196	0.04713	0.17543	0.025153
Beam_269	20252	0.047595	0.1743	0.026656
Beam_269	20206	0.043798	0.17331	0.025955
Beam_269	20205	0.045699	0.17381	0.025774
Beam_269	20249	0.045699	0.17381	0.026838
Beam_269	20217	0.053313	0.17381	0.025771
Beam_269	20237	0.042379	0.17193	0.027485
Beam_269	20260	0.056634	0.17668	0.025728
Beam_269	20244	0.053313	0.17381	0.026835
Beam_269	25070	0.04	0.1778	0.024705
Beam_269	20248	0.057109	0.1758	0.026082
Beam_269	20198	0.042373	0.17668	0.024645
Beam_269	20258	0.042373	0.17668	0.025728
Beam_269	20236	0.044751	0.17256	0.027276
Beam_269	20224	0.044751	0.17256	0.026219
Beam_269	20255	0.045693	0.1748	0.026469
Beam_269	20203	0.045693	0.1748	0.025398
Beam_269	20257	0.044756	0.17605	0.025982
Beam_269	20207	0.041902	0.17281	0.026131
Beam_269	20197	0.044756	0.17605	0.024903
Beam_269	20201	0.041895	0.1758	0.025006
Beam_269	20253	0.041895	0.1758	0.026083
Beam_269	20251	0.041902	0.17281	0.02719
Beam_269	20212	0.057109	0.1758	0.025005
Beam_269	20225	0.042379	0.17193	0.026431
Beam_269	20192	0.056634	0.17668	0.024645
Beam_269	20194	0.051891	0.17543	0.025153
Beam_269	25073	0.04475	0.1778	0.024705
Beam_269	20254	0.043797	0.1753	0.026278
Beam_269	20221	0.05187	0.17318	0.026
Beam_269	20250	0.043798	0.17331	0.027016
Beam_269	20241	0.05187	0.17318	0.027061
Beam_269	20210	0.05332	0.17481	0.025397
Beam_269	20246	0.05332	0.17481	0.026468
Beam_269	20242	0.057103	0.17282	0.027186
Beam_269	20202	0.043797	0.1753	0.025205
Beam_269	20262	0.051891	0.17543	0.026227
Beam_269	20215	0.057103	0.17282	0.026127
Beam_413	23653	0.044757	0.24805	0.029983
Beam_413	23662	0.043797	0.24531	0.02985
Beam_413	23650	0.051885	0.24743	0.029962
Beam_413	23706	0.043797	0.24531	0.030853
Beam_413	23718	0.051885	0.24743	0.030963
Beam_413	23709	0.041899	0.2478	0.030976
Beam_413	25423	0.0495	0.2498	0.030509
Beam_413	23701	0.051422	0.24631	0.030913
Beam_413	23671	0.057106	0.24482	0.029816
Beam_413	23649	0.054257	0.24805	0.029983
Beam_413	23660	0.047595	0.2463	0.029911
Beam_413	23713	0.044757	0.24805	0.030983
Beam_413	23651	0.049514	0.24681	0.029936
Beam_413	23678	0.0495	0.2458	0.029882
Beam_413	23668	0.057105	0.2478	0.029975
Beam_413	23703	0.055211	0.2473	0.030958
Beam_413	23654	0.042379	0.24867	0.029997
Beam_413	23672	0.055211	0.24532	0.029851
Beam_413	23680	0.04475	0.24456	0.029795
Beam_413	23667	0.055211	0.2473	0.029957
Beam_413	23692	0.04475	0.24456	0.030798
Beam_413	23714	0.042379	0.24867	0.030998
Beam_413	23699	0.055211	0.24532	0.030853
Beam_413	23663	0.041898	0.24481	0.029815
Beam_413	23710	0.043798	0.2473	0.030958
Beam_413	25424	0.04475	0.2498	0.030509
Beam_413	23658	0.043798	0.2473	0.029957
Beam_413	23693	0.042374	0.24393	0.030747
Beam_413	23681	0.042374	0.24393	0.029743
Beam_413	23715	0.049514	0.24681	0.030937
Beam_413	23694	0.0495	0.2458	0.030884
Beam_413	23704	0.057105	0.2478	0.030976
Beam_413	25420	0.059	0.2498	0.030509
Beam_413	23717	0.054257	0.24805	0.030983
Beam_413	23657	0.041899	0.2478	0.029975
Beam_413	23707	0.041898	0.24481	0.030817
Beam_413	23716	0.056628	0.24867	0.030998
Beam_413	23696	0.05425	0.24456	0.030798
Beam_413	23695	0.056626	0.24393	0.030747
Beam_413	23712	0.047136	0.24743	0.030963
Beam_413	23677	0.051876	0.24518	0.029842
Beam_413	23675	0.056626	0.24393	0.029743
Beam_413	23697	0.051876	0.24518	0.030844
Beam_413	23673	0.053317	0.24581	0.029883
Beam_413	23702	0.053316	0.2468	0.030937
Beam_413	23705	0.045696	0.2458	0.030884
Beam_413	23661	0.045696	0.2458	0.029883
Beam_413	25422	0.05425	0.2498	0.030509
Beam_413	23711	0.045697	0.2468	0.030937
Beam_413	23659	0.045697	0.2468	0.029936
Beam_413	25421	0.04	0.2498	0.030509
Beam_413	23652	0.047136	0.24743	0.029962
Beam_413	23666	0.053316	0.2468	0.029936
Beam_413	23700	0.053317	0.24581	0.030885
Beam_413	23648	0.056628	0.24867	0.029997
Beam_413	23665	0.051422	0.24631	0.029911
Beam_413	23679	0.047124	0.24518	0.029842
Beam_413	23708	0.047595	0.2463	0.030913
Beam_413	23698	0.057106	0.24482	0.030818
Beam_413	23691	0.047124	0.24518	0.030844
Beam_413	23676	0.05425	0.24456	0.029795
Beam_431	24090	0.055211	0.1543	0.029876
Beam_431	24095	0.055211	0.15232	0.029971
Beam_431	24123	0.047135	0.15443	0.03087
Beam_431	24111	0.047135	0.15443	0.029868
Beam_431	24084	0.047125	0.15218	0.029976
Beam_431	24109	0.051886	0.15443	0.029868
Beam_431	24129	0.051886	0.15443	0.03087
Beam_431	24142	0.055211	0.1543	0.030878
Beam_431	24138	0.055211	0.15232	0.030972
Beam_431	24139	0.053316	0.15281	0.030954
Beam_431	25008	0.05425	0.1568	0.030176
Beam_431	24103	0.043798	0.15231	0.029972
Beam_431	24081	0.05425	0.15156	0.029993
Beam_431	25010	0.04475	0.1568	0.030176
Beam_431	24089	0.053317	0.1538	0.029905
Beam_431	24110	0.049514	0.15381	0.029905
Beam_431	24126	0.049514	0.15381	0.030907
Beam_431	24149	0.05425	0.15156	0.030993
Beam_431	24080	0.056625	0.15093	0.030004
Beam_431	24099	0.043797	0.1543	0.029876
Beam_431	24148	0.056625	0.15093	0.031004
Beam_431	24135	0.043797	0.1543	0.030878
Beam_431	24131	0.043798	0.15231	0.030972
Beam_431	24141	0.053317	0.1538	0.030907
Beam_431	24096	0.053316	0.15281	0.029953
Beam_431	24113	0.042378	0.15567	0.029776
Beam_431	25007	0.04	0.1568	0.030176
Beam_431	24085	0.04475	0.15156	0.029993
Beam_431	24112	0.044757	0.15505	0.029825
Beam_431	24140	0.051422	0.15331	0.030932
Beam_431	24107	0.05663	0.15567	0.029776
Beam_431	25006	0.059	0.1568	0.030176
Beam_431	24124	0.044757	0.15505	0.030828
Beam_431	24127	0.05663	0.15567	0.03078
Beam_431	24143	0.057106	0.1548	0.030845
Beam_431	24125	0.042378	0.15567	0.03078
Beam_431	24133	0.047595	0.1533	0.030932
Beam_431	24104	0.041899	0.15181	0.029987
Beam_431	24134	0.041898	0.1548	0.030846
Beam_431	24098	0.041898	0.1548	0.029843
Beam_431	24147	0.0495	0.1528	0.030954
Beam_431	24108	0.054257	0.15505	0.029825
Beam_431	24088	0.051422	0.15331	0.029931
Beam_431	24101	0.047595	0.1533	0.029931
Beam_431	24132	0.041899	0.15181	0.030987
Beam_431	24091	0.057106	0.1548	0.029843
Beam_431	24144	0.047125	0.15218	0.030976
Beam_431	25009	0.0495	0.1568	0.030176
Beam_431	24150	0.051875	0.15218	0.030976
Beam_431	24086	0.042375	0.15093	0.030004
Beam_431	24128	0.054257	0.15505	0.030828
Beam_431	24146	0.042375	0.15093	0.031004
Beam_431	24083	0.0495	0.1528	0.029953
Beam_431	24082	0.051875	0.15218	0.029976
Beam_431	24100	0.045696	0.1538	0.029905
Beam_431	24130	0.045696	0.1528	0.030954
Beam_431	24094	0.057105	0.15182	0.029986
Beam_431	24137	0.057105	0.15182	0.030987
Beam_431	24136	0.045696	0.1538	0.030907
Beam_431	24102	0.045696	0.1528	0.029953
Beam_431	24145	0.04475	0.15156	0.030993
Beam_377	22816	0.056631	0.16267	0.028836
Beam_377	22843	0.056624	0.15793	0.030559
Beam_377	22854	0.057107	0.1618	0.030009
Beam_377	22786	0.057107	0.1618	0.028994
Beam_377	22789	0.057104	0.15882	0.029444
Beam_377	22823	0.056631	0.16267	0.029853
Beam_377	22848	0.057105	0.15882	0.030452
Beam_377	22795	0.056624	0.15793	0.029553
Beam_377	25015	0.059	0.1638	0.029125
Beam_377	22813	0.044757	0.16205	0.02895
Beam_377	22783	0.051422	0.16031	0.029236
Beam_377	22842	0.0495	0.1598	0.03032
Beam_377	22845	0.051873	0.15918	0.030406
Beam_377	22797	0.051873	0.15918	0.029397
Beam_377	22839	0.047127	0.15918	0.030406
Beam_377	22834	0.047595	0.1603	0.030248
Beam_377	22806	0.047595	0.1603	0.029237
Beam_377	22808	0.043798	0.15931	0.02938
Beam_377	22831	0.045697	0.15981	0.03032
Beam_377	22852	0.053318	0.16081	0.030171
Beam_377	22784	0.053318	0.16081	0.029159
Beam_377	22818	0.051888	0.16143	0.029057
Beam_377	22825	0.051888	0.16143	0.030071
Beam_377	22804	0.043797	0.1613	0.029079
Beam_377	22850	0.053315	0.15981	0.030319
Beam_377	22836	0.043797	0.1613	0.030092
Beam_377	22812	0.047133	0.16143	0.029057
Beam_377	22791	0.053315	0.15981	0.029309
Beam_377	25016	0.04	0.1638	0.029125
Beam_377	22807	0.045697	0.15981	0.02931
Beam_377	22827	0.047133	0.16143	0.030071
Beam_377	22841	0.042376	0.15793	0.030559
Beam_377	22801	0.042376	0.15793	0.029553
Beam_377	22829	0.042376	0.16267	0.029853
Beam_377	22814	0.042376	0.16267	0.028836
Beam_377	22803	0.041897	0.1618	0.028994
Beam_377	22835	0.041897	0.1618	0.030009
Beam_377	22809	0.0419	0.15881	0.029446
Beam_377	22833	0.0419	0.15881	0.030454
Beam_377	22799	0.047127	0.15918	0.029397
Beam_377	22805	0.045695	0.1608	0.029159
Beam_377	22798	0.0495	0.1598	0.02931
Beam_377	22851	0.051422	0.16031	0.030247
Beam_377	25017	0.05425	0.1638	0.029125
Beam_377	22828	0.044757	0.16205	0.029965
Beam_377	22811	0.049514	0.16081	0.029159
Beam_377	22826	0.049514	0.16081	0.030171
Beam_377	22849	0.055211	0.15932	0.030388
Beam_377	22785	0.055211	0.1613	0.029078
Beam_377	22790	0.055211	0.15932	0.029378
Beam_377	22853	0.055211	0.1613	0.030092
Beam_377	25019	0.04475	0.1638	0.029125
Beam_377	22817	0.054258	0.16205	0.02895
Beam_377	22824	0.054258	0.16205	0.029965
Beam_377	22837	0.045695	0.1608	0.030172
Beam_377	22800	0.04475	0.15856	0.029478
Beam_377	22832	0.043798	0.15931	0.030389
Beam_377	22796	0.05425	0.15856	0.029478
Beam_377	22844	0.05425	0.15856	0.030485
Beam_377	25018	0.0495	0.1638	0.029125
Beam_377	22840	0.04475	0.15856	0.030485
Beam_305	21113	0.045694	0.2318	0.028604
Beam_305	21121	0.044758	0.23405	0.029169
Beam_305	21112	0.057104	0.2338	0.02911
Beam_305	25406	0.04475	0.2358	0.029044
Beam_305	21114	0.043797	0.23131	0.028468
Beam_305	21061	0.044758	0.23405	0.028142
Beam_305	21073	0.051422	0.23231	0.027703
Beam_305	21087	0.047121	0.23118	0.027394
Beam_305	21066	0.043798	0.2333	0.027959
Beam_305	21099	0.047121	0.23118	0.028432
Beam_305	21101	0.042371	0.22993	0.028072
Beam_305	21105	0.051879	0.23118	0.028432
Beam_305	21126	0.051882	0.23343	0.02902
Beam_305	21067	0.045698	0.2328	0.027832
Beam_305	21122	0.042381	0.23467	0.029312
Beam_305	21062	0.042381	0.23467	0.028286
Beam_305	21069	0.045694	0.2318	0.027568
Beam_305	21079	0.057108	0.23082	0.027291
Beam_305	21118	0.043798	0.2333	0.028989
Beam_305	21058	0.051882	0.23343	0.027991
Beam_305	21088	0.044749	0.23056	0.027214
Beam_305	21106	0.057108	0.23082	0.028331
Beam_305	21100	0.044749	0.23056	0.028256
Beam_305	21070	0.043797	0.23131	0.02743
Beam_305	21085	0.051879	0.23118	0.027394
Beam_305	21076	0.057104	0.2338	0.028081
Beam_305	21119	0.045698	0.2328	0.028864
Beam_305	21123	0.049514	0.23281	0.028866
Beam_305	21115	0.041896	0.23081	0.028328
Beam_305	21065	0.041901	0.2338	0.028081
Beam_305	21068	0.047595	0.2323	0.027702
Beam_305	21089	0.042371	0.22993	0.027027
Beam_305	21109	0.051422	0.23231	0.028737
Beam_305	21108	0.053319	0.23181	0.028606
Beam_305	25404	0.05425	0.2358	0.029044
Beam_305	25405	0.0495	0.2358	0.029044
Beam_305	21084	0.054251	0.23056	0.027214
Beam_305	21104	0.054251	0.23056	0.028256
Beam_305	21124	0.056626	0.23467	0.029312
Beam_305	21125	0.054256	0.23405	0.029169
Beam_305	21102	0.0495	0.2318	0.028604
Beam_305	21086	0.0495	0.2318	0.027567
Beam_305	21111	0.055211	0.2333	0.028989
Beam_305	25402	0.059	0.2358	0.029044
Beam_305	21075	0.055211	0.2333	0.027959
Beam_305	21107	0.055212	0.23132	0.028471
Beam_305	21080	0.055212	0.23132	0.027432
Beam_305	21059	0.049514	0.23281	0.027834
Beam_305	21057	0.054256	0.23405	0.028142
Beam_305	21116	0.047595	0.2323	0.028736
Beam_305	21081	0.053319	0.23181	0.02757
Beam_305	21120	0.047139	0.23343	0.02902
Beam_305	21056	0.056626	0.23467	0.028286
Beam_305	21060	0.047139	0.23343	0.027991
Beam_305	21083	0.056629	0.22993	0.027027
Beam_305	21117	0.041901	0.2338	0.029109
Beam_305	21074	0.053314	0.2328	0.027833
Beam_305	25403	0.04	0.2358	0.029044
Beam_305	21110	0.053314	0.2328	0.028865
Beam_305	21071	0.041896	0.23081	0.027287
Beam_305	21103	0.056629	0.22993	0.028072
Beam_323	21551	0.045694	0.1678	0.028709
Beam_323	21555	0.049514	0.16781	0.028707
Beam_323	21537	0.051872	0.16618	0.029114
Beam_323	21493	0.044756	0.16905	0.027328
Beam_323	21519	0.047128	0.16618	0.028086
Beam_323	25060	0.059	0.1708	0.027323
Beam_323	21491	0.049514	0.16781	0.027673
Beam_323	21499	0.045694	0.1678	0.027674
Beam_323	21531	0.047128	0.16618	0.029114
Beam_323	21552	0.047132	0.16843	0.02854
Beam_323	21492	0.047132	0.16843	0.027503
Beam_323	21544	0.057108	0.1688	0.028438
Beam_323	21517	0.051872	0.16618	0.028086
Beam_323	21501	0.045698	0.16681	0.027932
Beam_323	21545	0.045698	0.16681	0.028963
Beam_323	25063	0.0495	0.1708	0.027323
Beam_323	21518	0.0495	0.1668	0.027933
Beam_323	21541	0.051422	0.16731	0.028837
Beam_323	21508	0.057108	0.1688	0.0274
Beam_323	21505	0.051422	0.16731	0.027804
Beam_323	21548	0.047595	0.1673	0.028838
Beam_323	21500	0.047595	0.1673	0.027805
Beam_323	21534	0.0495	0.1668	0.028964
Beam_323	21553	0.044756	0.16905	0.028368
Beam_323	21502	0.043798	0.16631	0.028056
Beam_323	21520	0.044751	0.16556	0.028234
Beam_323	21521	0.042378	0.16493	0.028375
Beam_323	21494	0.042375	0.16967	0.027146
Beam_323	25062	0.05425	0.1708	0.027323
Beam_323	21554	0.042375	0.16967	0.028188
Beam_323	21516	0.054249	0.16556	0.028234
Beam_323	21556	0.056632	0.16967	0.028188
Beam_323	21536	0.054249	0.16556	0.02926
Beam_323	21488	0.056632	0.16967	0.027146
Beam_323	21533	0.042378	0.16493	0.029399
Beam_323	21503	0.041901	0.16581	0.028175
Beam_323	21497	0.041896	0.1688	0.0274
Beam_323	21549	0.041896	0.1688	0.028439
Beam_323	25061	0.04	0.1708	0.027323
Beam_323	21506	0.053319	0.16781	0.027673
Beam_323	21513	0.053315	0.16681	0.027931
Beam_323	21540	0.053315	0.16681	0.028961
Beam_323	21535	0.056622	0.16493	0.029399
Beam_323	21542	0.053319	0.16781	0.028708
Beam_323	21547	0.041901	0.16581	0.029202
Beam_323	21489	0.054258	0.16905	0.027328
Beam_323	21515	0.056622	0.16493	0.028375
Beam_323	21546	0.043798	0.16631	0.029084
Beam_323	21511	0.057104	0.16582	0.028172
Beam_323	21557	0.054258	0.16905	0.028368
Beam_323	21538	0.057104	0.16582	0.029199
Beam_323	21507	0.055212	0.1683	0.027539
Beam_323	21550	0.043797	0.1683	0.028576
Beam_323	21543	0.055212	0.1683	0.028575
Beam_323	21490	0.051889	0.16843	0.027503
Beam_323	21558	0.051889	0.16843	0.02854
Beam_323	21532	0.044751	0.16556	0.02926
Beam_323	21512	0.055211	0.16632	0.028053
Beam_323	21539	0.055211	0.16632	0.029082
Beam_323	21498	0.043797	0.1683	0.027539
Beam_323	25064	0.04475	0.1708	0.027323
Beam_92	15883	0.0063377	0.096638	0.013211
Beam_92	15823	0.0063375	0.093973	0.014183
Beam_92	15867	0.0031705	0.093142	0.016135
Beam_92	15882	0.0079201	0.096224	0.013578
Beam_92	15870	0.003794	0.096301	0.01351
Beam_92	15800	0.0079199	0.096224	0.012239
Beam_92	15812	0.0075949	0.095303	0.013055
Beam_92	15819	0.0037937	0.096301	0.012169
Beam_92	24791	0.0	0.10081	0.010193
Beam_92	15838	0.011422	0.095308	0.013051
Beam_92	15825	0.0031707	0.093142	0.01486
Beam_92	24442	0.0095	0.098988	0.010367
Beam_92	15815	0.0019076	0.09381	0.014317
Beam_92	15885	0.0031662	0.097468	0.012457
Beam_92	15872	0.0075949	0.095303	0.014373
Beam_92	15854	0.011422	0.095308	0.01437
Beam_92	15875	0.0019075	0.09381	0.015606
Beam_92	15880	0.011103	0.096224	0.013578
Beam_92	15801	0.0063373	0.096638	0.011862
Beam_92	15804	0.0015765	0.097884	0.010691
Beam_92	15886	0.0015768	0.097884	0.01207
Beam_92	15868	0.00159	0.092727	0.016457
Beam_92	15826	0.0015902	0.092727	0.015189
Beam_92	15864	0.0079238	0.094389	0.015136
Beam_92	15799	0.0095141	0.095807	0.012612
Beam_92	15881	0.0095141	0.095807	0.013942
Beam_92	15866	0.0047588	0.093559	0.015807
Beam_92	15824	0.0047591	0.093559	0.014523
Beam_92	15863	0.0095	0.094803	0.014794
Beam_92	15818	0.0018883	0.096801	0.011712
Beam_92	15869	0.0018885	0.096801	0.013065
Beam_92	15884	0.0047459	0.097055	0.012836
Beam_92	15802	0.0047454	0.097055	0.011477
Beam_92	15820	0.0056862	0.095804	0.012614
Beam_92	15871	0.0056863	0.095804	0.013944
Beam_92	15862	0.011076	0.094389	0.015136
