BodyID	Node	X	Y	Z
-340265.0	25159	0.019	0.1848	0.021166
-340265.0	25160	0.0	0.1848	0.021166
-340265.0	25161	0.01425	0.1848	0.021166
-340265.0	25163	0.00475	0.1848	0.021166
-340265.0	25166			
-340265.0	25165			
-340265.0	25167			
-340265.0	25164			
-340265.0	25162	0.0095	0.1848	0.021166
-340263.0	25174			
-340263.0	25176			
-340263.0	25173			
-340263.0	25170	0.03425	0.1848	0.021166
-340263.0	25169	0.02	0.1848	0.021166
-340263.0	25168	0.039	0.1848	0.021166
-340263.0	25175			
-340263.0	25172	0.02475	0.1848	0.021166
-340263.0	25171	0.0295	0.1848	0.021166
-340261.0	25178	0.02	0.1918	0.016529
-340261.0	25177	0.039	0.1918	0.016529
-340261.0	25185			
-340261.0	25184			
-340261.0	25180	0.0295	0.1918	0.016529
-340261.0	25181	0.02475	0.1918	0.016529
-340261.0	25182			
-340261.0	25183			
-340261.0	25179	0.03425	0.1918	0.016529
-340259.0	25187	0.04	0.1918	0.016529
-340259.0	25191			
-340259.0	25188	0.05425	0.1918	0.016529
-340259.0	25189	0.0495	0.1918	0.016529
-340259.0	25190	0.04475	0.1918	0.016529
-340259.0	25186	0.059	0.1918	0.016529
-340259.0	25192			
-340259.0	25194			
-340259.0	25193			
-340257.0	25201			
-340257.0	25196	0.04	0.1848	0.021166
-340257.0	25198	0.0495	0.1848	0.021166
-340257.0	25197	0.05425	0.1848	0.021166
-340257.0	25202			
-340257.0	25200			
-340257.0	25199	0.04475	0.1848	0.021166
-340257.0	25195	0.059	0.1848	0.021166
-340257.0	25203			
-340255.0	25211			
-340255.0	25205	0.04	0.2078	0.016231
-340255.0	25204	0.059	0.2078	0.016231
-340255.0	25207	0.0495	0.2078	0.016231
-340255.0	25208	0.04475	0.2078	0.016231
-340255.0	25209			
-340255.0	25206	0.05425	0.2078	0.016231
-340255.0	25210			
-340255.0	25212			
-340253.0	25214	0.02	0.2078	0.016231
-340253.0	25219			
-340253.0	25218			
-340253.0	25216	0.0295	0.2078	0.016231
-340253.0	25215	0.03425	0.2078	0.016231
-340253.0	25221			
-340253.0	25217	0.02475	0.2078	0.016231
-340253.0	25220			
-340253.0	25213	0.039	0.2078	0.016231
-340251.0	25227			
-340251.0	25223	0.0	0.2078	0.016231
-340251.0	25226	0.00475	0.2078	0.016231
-340251.0	25225	0.0095	0.2078	0.016231
-340251.0	25224	0.01425	0.2078	0.016231
-340251.0	25230			
-340251.0	25228			
-340251.0	25229			
-340251.0	25222	0.019	0.2078	0.016231
-340249.0	25238			
-340249.0	25237			
-340249.0	25236			
-340249.0	25231	0.019	0.2148	0.020937
-340249.0	25232	0.0	0.2148	0.020937
-340249.0	25234	0.0095	0.2148	0.020937
-340249.0	25233	0.01425	0.2148	0.020937
-340249.0	25239			
-340249.0	25235	0.00475	0.2148	0.020937
-340247.0	25243	0.0095	0.2218	0.024532
-340247.0	25241	0.0	0.2218	0.024532
-340247.0	25240	0.019	0.2218	0.024532
-340247.0	25248			
-340247.0	25245			
-340247.0	25246			
-340247.0	25244	0.00475	0.2218	0.024532
-340247.0	25247			
-340247.0	25242	0.01425	0.2218	0.024532
-340245.0	25256			
-340245.0	25251	0.01425	0.2288	0.027198
-340245.0	25255			
-340245.0	25249	0.019	0.2288	0.027198
-340245.0	25253	0.00475	0.2288	0.027198
-340245.0	25252	0.0095	0.2288	0.027198
-340245.0	25250	0.0	0.2288	0.027198
-340245.0	25254			
-340245.0	25257			
-340243.0	25265			
-340243.0	25260	0.01425	0.2358	0.029044
-340243.0	25261	0.0095	0.2358	0.029044
-340243.0	25264			
-340243.0	25266			
-340243.0	25263			
-340243.0	25262	0.00475	0.2358	0.029044
-340243.0	25259	0.0	0.2358	0.029044
-340243.0	25258	0.019	0.2358	0.029044
-340241.0	25274			
-340241.0	25273			
-340241.0	25272			
-340241.0	25271	0.00475	0.2428	0.030136
-340241.0	25270	0.0095	0.2428	0.030136
-340241.0	25269	0.01425	0.2428	0.030136
-340241.0	25268	0.0	0.2428	0.030136
-340241.0	25267	0.019	0.2428	0.030136
-340241.0	25275			
-340239.0	25276	0.019	0.2498	0.030509
-340239.0	25278	0.01425	0.2498	0.030509
-340239.0	25280	0.00475	0.2498	0.030509
-340239.0	25279	0.0095	0.2498	0.030509
-340239.0	25281			
-340239.0	25282			
-340239.0	25283			
-340239.0	25284			
-340239.0	25277	0.0	0.2498	0.030509
-340237.0	25286	0.0	0.2568	0.030176
-340237.0	25288	0.0095	0.2568	0.030176
-340237.0	25287	0.01425	0.2568	0.030176
-340237.0	25290			
-340237.0	25291			
-340237.0	25292			
-340237.0	25289	0.00475	0.2568	0.030176
-340237.0	25293			
-340237.0	25285	0.019	0.2568	0.030176
-340235.0	25302			
-340235.0	25295	0.0	0.2638	0.029125
-340235.0	25298	0.00475	0.2638	0.029125
-340235.0	25299			
-340235.0	25296	0.01425	0.2638	0.029125
-340235.0	25297	0.0095	0.2638	0.029125
-340235.0	25294	0.019	0.2638	0.029125
-340235.0	25301			
-340235.0	25300			
-340233.0	25303	0.039	0.2638	0.029125
-340233.0	25308			
-340233.0	25307	0.02475	0.2638	0.029125
-340233.0	25305	0.03425	0.2638	0.029125
-340233.0	25304	0.02	0.2638	0.029125
-340233.0	25310			
-340233.0	25311			
-340233.0	25309			
-340233.0	25306	0.0295	0.2638	0.029125
-340231.0	25316	0.02475	0.2568	0.030176
-340231.0	25317			
-340231.0	25319			
-340231.0	25318			
-340231.0	25312	0.039	0.2568	0.030176
-340231.0	25315	0.0295	0.2568	0.030176
-340231.0	25313	0.02	0.2568	0.030176
-340231.0	25314	0.03425	0.2568	0.030176
-340231.0	25320			
-340229.0	25324	0.0295	0.2498	0.030509
-340229.0	25325	0.02475	0.2498	0.030509
-340229.0	25321	0.039	0.2498	0.030509
-340229.0	25329			
-340229.0	25328			
-340229.0	25327			
-340229.0	25326			
-340229.0	25323	0.03425	0.2498	0.030509
-340229.0	25322	0.02	0.2498	0.030509
-340227.0	25338			
-340227.0	25335			
-340227.0	25330	0.039	0.2428	0.030136
-340227.0	25331	0.02	0.2428	0.030136
-340227.0	25332	0.03425	0.2428	0.030136
-340227.0	25334	0.02475	0.2428	0.030136
-340227.0	25333	0.0295	0.2428	0.030136
-340227.0	25337			
-340227.0	25336			
-340225.0	25340	0.02	0.2358	0.029044
-340225.0	25345			
-340225.0	25344			
-340225.0	25342	0.0295	0.2358	0.029044
-340225.0	25343	0.02475	0.2358	0.029044
-340225.0	25347			
-340225.0	25346			
-340225.0	25339	0.039	0.2358	0.029044
-340225.0	25341	0.03425	0.2358	0.029044
-340223.0	25353			
-340223.0	25350	0.03425	0.2288	0.027198
-340223.0	25352	0.02475	0.2288	0.027198
-340223.0	25351	0.0295	0.2288	0.027198
-340223.0	25349	0.02	0.2288	0.027198
-340223.0	25354			
-340223.0	25356			
-340223.0	25355			
-340223.0	25348	0.039	0.2288	0.027198
-340221.0	25359	0.03425	0.2218	0.024532
-340221.0	25358	0.02	0.2218	0.024532
-340221.0	25361	0.02475	0.2218	0.024532
-340221.0	25362			
-340221.0	25363			
-340221.0	25360	0.0295	0.2218	0.024532
-340221.0	25365			
-340221.0	25364			
-340221.0	25357	0.039	0.2218	0.024532
-340219.0	25366	0.039	0.2148	0.020937
-340219.0	25367	0.02	0.2148	0.020937
-340219.0	25370	0.02475	0.2148	0.020937
-340219.0	25371			
-340219.0	25368	0.03425	0.2148	0.020937
-340219.0	25369	0.0295	0.2148	0.020937
-340219.0	25374			
-340219.0	25373			
-340219.0	25372			
-340217.0	25383			
-340217.0	25380			
-340217.0	25379	0.04475	0.2148	0.020937
-340217.0	25377	0.05425	0.2148	0.020937
-340217.0	25382			
-340217.0	25376	0.04	0.2148	0.020937
-340217.0	25375	0.059	0.2148	0.020937
-340217.0	25381			
-340217.0	25378	0.0495	0.2148	0.020937
-340215.0	25388	0.04475	0.2218	0.024532
-340215.0	25389			
-340215.0	25385	0.04	0.2218	0.024532
-340215.0	25384	0.059	0.2218	0.024532
-340215.0	25390			
-340215.0	25392			
-340215.0	25391			
-340215.0	25386	0.05425	0.2218	0.024532
-340215.0	25387	0.0495	0.2218	0.024532
-340213.0	25399			
-340213.0	25397	0.04475	0.2288	0.027198
-340213.0	25398			
-340213.0	25394	0.04	0.2288	0.027198
-340213.0	25395	0.05425	0.2288	0.027198
-340213.0	25396	0.0495	0.2288	0.027198
-340213.0	25393	0.059	0.2288	0.027198
-340213.0	25400			
-340213.0	25401			
-340211.0	25405	0.0495	0.2358	0.029044
-340211.0	25404	0.05425	0.2358	0.029044
-340211.0	25402	0.059	0.2358	0.029044
-340211.0	25403	0.04	0.2358	0.029044
-340211.0	25410			
-340211.0	25409			
-340211.0	25407			
-340211.0	25408			
-340211.0	25406	0.04475	0.2358	0.029044
-340209.0	25411	0.059	0.2428	0.030136
-340209.0	25418			
-340209.0	25417			
-340209.0	25416			
-340209.0	25415	0.04475	0.2428	0.030136
-340209.0	25414	0.0495	0.2428	0.030136
-340209.0	25413	0.05425	0.2428	0.030136
-340209.0	25412	0.04	0.2428	0.030136
-340209.0	25419			
-340207.0	25427			
-340207.0	25425			
-340207.0	25426			
-340207.0	25424	0.04475	0.2498	0.030509
-340207.0	25423	0.0495	0.2498	0.030509
-340207.0	25422	0.05425	0.2498	0.030509
-340207.0	25420	0.059	0.2498	0.030509
-340207.0	25428			
-340207.0	25421	0.04	0.2498	0.030509
-340205.0	25433	0.04475	0.2568	0.030176
-340205.0	25437			
-340205.0	25431	0.05425	0.2568	0.030176
-340205.0	25430	0.04	0.2568	0.030176
-340205.0	25429	0.059	0.2568	0.030176
-340205.0	25432	0.0495	0.2568	0.030176
-340205.0	25435			
-340205.0	25434			
-340205.0	25436			
-340203.0	25441	0.0495	0.2638	0.029125
-340203.0	25440	0.05425	0.2638	0.029125
-340203.0	25439	0.04	0.2638	0.029125
-340203.0	25438	0.059	0.2638	0.029125
-340203.0	25443			
-340203.0	25445			
-340203.0	25446			
-340203.0	25444			
-340203.0	25442	0.04475	0.2638	0.029125
-340201.0	25447	0.059	0.2708	0.027323
-340201.0	25450	0.0495	0.2708	0.027323
-340201.0	25449	0.05425	0.2708	0.027323
-340201.0	25453			
-340201.0	25451	0.04475	0.2708	0.027323
-340201.0	25455			
-340201.0	25454			
-340201.0	25452			
-340201.0	25448	0.04	0.2708	0.027323
-340199.0	25456	0.039	0.2708	0.027323
-340199.0	25457	0.02	0.2708	0.027323
-340199.0	25459	0.0295	0.2708	0.027323
-340199.0	25460	0.02475	0.2708	0.027323
-340199.0	25462			
-340199.0	25461			
-340199.0	25464			
-340199.0	25463			
-340199.0	25458	0.03425	0.2708	0.027323
-340197.0	25465	0.019	0.2708	0.027323
-340197.0	25469	0.00475	0.2708	0.027323
-340197.0	25467	0.01425	0.2708	0.027323
-340197.0	25466	0.0	0.2708	0.027323
-340197.0	25470			
-340197.0	25473			
-340197.0	25472			
-340197.0	25471			
-340197.0	25468	0.0095	0.2708	0.027323
-340195.0	25474	0.059	0.2778	0.024705
-340195.0	25480			
-340195.0	25481			
-340195.0	25478	0.04475	0.2778	0.024705
-340195.0	25479			
-340195.0	25482			
-340195.0	25476	0.05425	0.2778	0.024705
-340195.0	25477	0.0495	0.2778	0.024705
-340195.0	25475	0.04	0.2778	0.024705
-340193.0	25490			
-340193.0	25486	0.0295	0.2778	0.024705
-340193.0	25487	0.02475	0.2778	0.024705
-340193.0	25488			
-340193.0	25491			
-340193.0	25489			
-340193.0	25484	0.02	0.2778	0.024705
-340193.0	25485	0.03425	0.2778	0.024705
-340193.0	25483	0.039	0.2778	0.024705
-340191.0	25496	0.00475	0.2778	0.024705
-340191.0	25494	0.01425	0.2778	0.024705
-340191.0	25493	0.0	0.2778	0.024705
-340191.0	25498			
-340191.0	25497			
-340191.0	25499			
-340191.0	25495	0.0095	0.2778	0.024705
-340191.0	25500			
-340191.0	25492	0.019	0.2778	0.024705
-340189.0	25506			
-340189.0	25502	0.0	0.2848	0.021166
-340189.0	25507			
-340189.0	25505	0.00475	0.2848	0.021166
-340189.0	25503	0.01425	0.2848	0.021166
-340189.0	25504	0.0095	0.2848	0.021166
-340189.0	25508			
-340189.0	25509			
-340189.0	25501	0.019	0.2848	0.021166
-340187.0	25517			
-340187.0	25510	0.019	0.2918	0.016529
-340187.0	25514	0.00475	0.2918	0.016529
-340187.0	25513	0.0095	0.2918	0.016529
-340187.0	25512	0.01425	0.2918	0.016529
-340187.0	25511	0.0	0.2918	0.016529
-340187.0	25515			
-340187.0	25518			
-340187.0	25516			
-340185.0	25519	0.039	0.2918	0.016529
-340185.0	25523	0.02475	0.2918	0.016529
-340185.0	25521	0.03425	0.2918	0.016529
-340185.0	25522	0.0295	0.2918	0.016529
-340185.0	25520	0.02	0.2918	0.016529
-340185.0	25527			
-340185.0	25525			
-340185.0	25526			
-340185.0	25524			
-340183.0	25533			
-340183.0	25529	0.02	0.2848	0.021166
-340183.0	25528	0.039	0.2848	0.021166
-340183.0	25532	0.02475	0.2848	0.021166
-340183.0	25530	0.03425	0.2848	0.021166
-340183.0	25534			
-340183.0	25535			
-340183.0	25531	0.0295	0.2848	0.021166
-340183.0	25536			
-340181.0	25537	0.059	0.2848	0.021166
-340181.0	25539	0.05425	0.2848	0.021166
-340181.0	25544			
-340181.0	25545			
-340181.0	25542			
-340181.0	25541	0.04475	0.2848	0.021166
-340181.0	25543			
-340181.0	25538	0.04	0.2848	0.021166
-340181.0	25540	0.0495	0.2848	0.021166
-340179.0	25549	0.0495	0.2918	0.016529
-340179.0	25548	0.05425	0.2918	0.016529
-340179.0	25553			
-340179.0	25551			
-340179.0	25550	0.04475	0.2918	0.016529
-340179.0	25554			
-340179.0	25552			
-340179.0	25547	0.04	0.2918	0.016529
-340179.0	25546	0.059	0.2918	0.016529
-340177.0	25555	0.059	0.29899	0.010367
-340177.0	25556	0.04	0.29899	0.010367
-340177.0	25563			
-340177.0	25562			
-340177.0	25561			
-340177.0	25560			
-340177.0	25559	0.04475	0.29899	0.010367
-340177.0	25557	0.05425	0.29899	0.010367
-340177.0	25558	0.0495	0.29899	0.010367
-340175.0	25569			
-340175.0	25572			
-340175.0	25571			
-340175.0	25568	0.02475	0.29899	0.010367
-340175.0	25567	0.0295	0.29899	0.010367
-340175.0	25564	0.039	0.29899	0.010367
-340175.0	25566	0.03425	0.29899	0.010367
-340175.0	25570			
-340175.0	25565	0.02	0.29899	0.010367
-340173.0	25577	0.00475	0.29899	0.010367
-340173.0	25578			
-340173.0	25576	0.0095	0.29899	0.010367
-340173.0	25575	0.01425	0.29899	0.010367
-340173.0	25573	0.019	0.29899	0.010367
-340173.0	25574	0.0	0.29899	0.010367
-340173.0	25579			
-340173.0	25580			
-340173.0	25581			
