Beam	Node	X	Y	Z	track	arch	original
Beam_3_1_8	23244	0.05425	0.044556	0.029795	3	1	395
Beam_3_1_8	23231	0.041898	0.044808	0.029815	3	1	395
Beam_3_1_8	23275	0.041898	0.044808	0.030817	3	1	395
Beam_3_1_8	23239	0.057106	0.04482	0.029816	3	1	395
Beam_3_1_8	23266	0.057106	0.04482	0.030818	3	1	395
Beam_3_1_8	23253	0.047124	0.04518	0.030844	3	1	395
Beam_3_1_8	23248	0.047124	0.04518	0.029842	3	1	395
Beam_3_1_8	23245	0.051876	0.04518	0.029842	3	1	395
Beam_3_1_8	23265	0.051876	0.04518	0.030844	3	1	395
Beam_3_1_8	23230	0.043797	0.045306	0.02985	3	1	395
Beam_3_1_8	23274	0.043797	0.045306	0.030853	3	1	395
Beam_3_1_8	23240	0.055211	0.045316	0.029851	3	1	395
Beam_3_1_8	23267	0.055211	0.045316	0.030853	3	1	395
Beam_3_1_8	23246	0.0495	0.045803	0.029882	3	1	395
Beam_3_1_8	23256	0.0495	0.045803	0.030884	3	1	395
Beam_3_1_8	23229	0.045696	0.045805	0.029883	3	1	395
Beam_3_1_8	23273	0.045696	0.045805	0.030884	3	1	395
Beam_3_1_8	23268	0.053317	0.045812	0.030885	3	1	395
Beam_3_1_8	23241	0.053317	0.045812	0.029883	3	1	395
Beam_3_1_8	23228	0.047595	0.046303	0.029911	3	1	395
Beam_3_1_8	23276	0.047595	0.046303	0.030913	3	1	395
Beam_3_1_8	23269	0.051422	0.046308	0.030913	3	1	395
Beam_3_1_8	23233	0.051422	0.046308	0.029911	3	1	395
Beam_3_1_8	23279	0.045697	0.046801	0.030937	3	1	395
Beam_3_1_8	23227	0.045697	0.046801	0.029936	3	1	395
Beam_3_1_8	23234	0.053316	0.046805	0.029936	3	1	395
Beam_3_1_8	23270	0.053316	0.046805	0.030937	3	1	395
Beam_3_1_8	23283	0.049514	0.046807	0.030937	3	1	395
Beam_3_1_8	23219	0.049514	0.046807	0.029936	3	1	395
Beam_3_1_8	23278	0.043798	0.0473	0.030958	3	1	395
Beam_3_1_8	23226	0.043798	0.0473	0.029957	3	1	395
Beam_3_1_8	23271	0.055211	0.047302	0.030958	3	1	395
Beam_3_1_8	23235	0.055211	0.047302	0.029957	3	1	395
Beam_3_1_8	23280	0.047136	0.047429	0.030963	3	1	395
Beam_3_1_8	23220	0.047136	0.047429	0.029962	3	1	395
Beam_3_1_8	23218	0.051885	0.047429	0.029962	3	1	395
Beam_3_1_8	23286	0.051885	0.047429	0.030963	3	1	395
Beam_3_1_8	23277	0.041899	0.047798	0.030976	3	1	395
Beam_3_1_8	23225	0.041899	0.047798	0.029975	3	1	395
Beam_3_1_8	23236	0.057105	0.047799	0.029975	3	1	395
Beam_3_1_8	23272	0.057105	0.047799	0.030976	3	1	395
Beam_3_1_8	23221	0.044757	0.048052	0.029983	3	1	395
Beam_3_1_8	23281	0.044757	0.048052	0.030983	3	1	395
Beam_3_1_8	23285	0.054257	0.048052	0.030983	3	1	395
Beam_3_1_8	23217	0.054257	0.048052	0.029983	3	1	395
Beam_3_1_8	23282	0.042379	0.048674	0.030998	3	1	395
Beam_3_1_8	23222	0.042379	0.048674	0.029997	3	1	395
Beam_3_1_8	23284	0.056628	0.048674	0.030998	3	1	395
Beam_3_1_8	23216	0.056628	0.048674	0.029997	3	1	395
Beam_3_1_8	24575	0.04	0.049803	0.030509	3	1	395
Beam_3_1_8	24578	0.04475	0.049803	0.030509	3	1	395
Beam_3_1_8	24577	0.0495	0.049803	0.030509	3	1	395
Beam_3_1_8	24576	0.05425	0.049803	0.030509	3	1	395
Beam_3_1_8	24574	0.059	0.049803	0.030509	3	1	395
Beam_3_1_9	23870	0.042375	0.050933	0.030004	3	1	422
Beam_3_1_9	23930	0.042375	0.050933	0.031004	3	1	422
Beam_3_1_9	23932	0.056625	0.050933	0.031004	3	1	422
Beam_3_1_9	23864	0.056625	0.050933	0.030004	3	1	422
Beam_3_1_9	23929	0.04475	0.051556	0.030993	3	1	422
Beam_3_1_9	23869	0.04475	0.051556	0.029993	3	1	422
Beam_3_1_9	23933	0.05425	0.051556	0.030993	3	1	422
Beam_3_1_9	23865	0.05425	0.051556	0.029993	3	1	422
Beam_3_1_9	23888	0.041899	0.051808	0.029987	3	1	422
Beam_3_1_9	23916	0.041899	0.051808	0.030987	3	1	422
Beam_3_1_9	23921	0.057105	0.05182	0.030987	3	1	422
Beam_3_1_9	23878	0.057105	0.05182	0.029986	3	1	422
Beam_3_1_9	23868	0.047125	0.05218	0.029976	3	1	422
Beam_3_1_9	23928	0.047125	0.05218	0.030976	3	1	422
Beam_3_1_9	23866	0.051875	0.05218	0.029976	3	1	422
Beam_3_1_9	23934	0.051875	0.05218	0.030976	3	1	422
Beam_3_1_9	23887	0.043798	0.052306	0.029972	3	1	422
Beam_3_1_9	23915	0.043798	0.052306	0.030972	3	1	422
Beam_3_1_9	23879	0.055211	0.052316	0.029971	3	1	422
Beam_3_1_9	23922	0.055211	0.052316	0.030972	3	1	422
Beam_3_1_9	23867	0.0495	0.052803	0.029953	3	1	422
Beam_3_1_9	23931	0.0495	0.052803	0.030954	3	1	422
Beam_3_1_9	23886	0.045696	0.052805	0.029953	3	1	422
Beam_3_1_9	23914	0.045696	0.052805	0.030954	3	1	422
Beam_3_1_9	23923	0.053316	0.052812	0.030954	3	1	422
Beam_3_1_9	23880	0.053316	0.052812	0.029953	3	1	422
Beam_3_1_9	23885	0.047595	0.053303	0.029931	3	1	422
Beam_3_1_9	23917	0.047595	0.053303	0.030932	3	1	422
Beam_3_1_9	23872	0.051422	0.053308	0.029931	3	1	422
Beam_3_1_9	23924	0.051422	0.053308	0.030932	3	1	422
Beam_3_1_9	23920	0.045696	0.053802	0.030907	3	1	422
Beam_3_1_9	23884	0.045696	0.053802	0.029905	3	1	422
Beam_3_1_9	23925	0.053317	0.053805	0.030907	3	1	422
Beam_3_1_9	23873	0.053317	0.053805	0.029905	3	1	422
Beam_3_1_9	23894	0.049514	0.053807	0.029905	3	1	422
Beam_3_1_9	23910	0.049514	0.053807	0.030907	3	1	422
Beam_3_1_9	23919	0.043797	0.0543	0.030878	3	1	422
Beam_3_1_9	23883	0.043797	0.0543	0.029876	3	1	422
Beam_3_1_9	23874	0.055211	0.054302	0.029876	3	1	422
Beam_3_1_9	23926	0.055211	0.054302	0.030878	3	1	422
Beam_3_1_9	23895	0.047135	0.054429	0.029868	3	1	422
Beam_3_1_9	23907	0.047135	0.054429	0.03087	3	1	422
Beam_3_1_9	23913	0.051886	0.054429	0.03087	3	1	422
Beam_3_1_9	23893	0.051886	0.054429	0.029868	3	1	422
Beam_3_1_9	23882	0.041898	0.054798	0.029843	3	1	422
Beam_3_1_9	23918	0.041898	0.054798	0.030846	3	1	422
Beam_3_1_9	23875	0.057106	0.054799	0.029843	3	1	422
Beam_3_1_9	23927	0.057106	0.054799	0.030845	3	1	422
Beam_3_1_9	23908	0.044757	0.055052	0.030828	3	1	422
Beam_3_1_9	23896	0.044757	0.055052	0.029825	3	1	422
Beam_3_1_9	23892	0.054257	0.055052	0.029825	3	1	422
Beam_3_1_9	23912	0.054257	0.055052	0.030828	3	1	422
Beam_3_1_9	23909	0.042378	0.055674	0.03078	3	1	422
Beam_3_1_9	23897	0.042378	0.055674	0.029776	3	1	422
Beam_3_1_9	23891	0.05663	0.055674	0.029776	3	1	422
Beam_3_1_9	23911	0.05663	0.055674	0.03078	3	1	422
Beam_3_1_9	24530	0.04	0.056803	0.030176	3	1	422
Beam_3_1_9	24533	0.04475	0.056803	0.030176	3	1	422
Beam_3_1_9	24532	0.0495	0.056803	0.030176	3	1	422
Beam_3_1_9	24531	0.05425	0.056803	0.030176	3	1	422
Beam_3_1_9	24529	0.059	0.056803	0.030176	3	1	422
Beam_3_1_10	22601	0.042376	0.057933	0.029553	3	1	368
Beam_3_1_10	22613	0.042376	0.057933	0.030559	3	1	368
Beam_3_1_10	22595	0.056624	0.057933	0.029553	3	1	368
Beam_3_1_10	22615	0.056624	0.057933	0.030559	3	1	368
Beam_3_1_10	22600	0.04475	0.058557	0.029478	3	1	368
Beam_3_1_10	22612	0.04475	0.058557	0.030485	3	1	368
Beam_3_1_10	22596	0.05425	0.058557	0.029478	3	1	368
Beam_3_1_10	22616	0.05425	0.058557	0.030485	3	1	368
Beam_3_1_10	22627	0.0419	0.058808	0.030454	3	1	368
Beam_3_1_10	22583	0.0419	0.058808	0.029446	3	1	368
Beam_3_1_10	22591	0.057104	0.058821	0.029444	3	1	368
Beam_3_1_10	22618	0.057105	0.058821	0.030452	3	1	368
Beam_3_1_10	22599	0.047127	0.05918	0.029397	3	1	368
Beam_3_1_10	22611	0.047127	0.05918	0.030406	3	1	368
Beam_3_1_10	22597	0.051873	0.05918	0.029397	3	1	368
Beam_3_1_10	22617	0.051873	0.05918	0.030406	3	1	368
Beam_3_1_10	22582	0.043798	0.059307	0.02938	3	1	368
Beam_3_1_10	22626	0.043798	0.059307	0.030389	3	1	368
Beam_3_1_10	22592	0.055211	0.059316	0.029378	3	1	368
Beam_3_1_10	22619	0.055211	0.059316	0.030388	3	1	368
Beam_3_1_10	22614	0.0495	0.059803	0.03032	3	1	368
Beam_3_1_10	22598	0.0495	0.059803	0.02931	3	1	368
Beam_3_1_10	22625	0.045697	0.059805	0.03032	3	1	368
Beam_3_1_10	22581	0.045697	0.059805	0.02931	3	1	368
Beam_3_1_10	22620	0.053315	0.059812	0.030319	3	1	368
Beam_3_1_10	22593	0.053315	0.059812	0.029309	3	1	368
Beam_3_1_10	22628	0.047595	0.060303	0.030248	3	1	368
Beam_3_1_10	22580	0.047595	0.060303	0.029237	3	1	368
Beam_3_1_10	22621	0.051422	0.060308	0.030247	3	1	368
Beam_3_1_10	22585	0.051422	0.060308	0.029236	3	1	368
Beam_3_1_10	22631	0.045695	0.060802	0.030172	3	1	368
Beam_3_1_10	22579	0.045695	0.060802	0.029159	3	1	368
Beam_3_1_10	22622	0.053318	0.060805	0.030171	3	1	368
Beam_3_1_10	22586	0.053318	0.060805	0.029159	3	1	368
Beam_3_1_10	22571	0.049514	0.060807	0.029159	3	1	368
Beam_3_1_10	22635	0.049514	0.060807	0.030171	3	1	368
Beam_3_1_10	22578	0.043797	0.0613	0.029079	3	1	368
Beam_3_1_10	22630	0.043797	0.0613	0.030092	3	1	368
Beam_3_1_10	22587	0.055211	0.061302	0.029078	3	1	368
Beam_3_1_10	22623	0.055211	0.061302	0.030092	3	1	368
Beam_3_1_10	22572	0.047133	0.06143	0.029057	3	1	368
Beam_3_1_10	22632	0.047133	0.06143	0.030071	3	1	368
Beam_3_1_10	22570	0.051888	0.06143	0.029057	3	1	368
Beam_3_1_10	22638	0.051888	0.06143	0.030071	3	1	368
Beam_3_1_10	22629	0.041897	0.061798	0.030009	3	1	368
Beam_3_1_10	22577	0.041897	0.061798	0.028994	3	1	368
Beam_3_1_10	22588	0.057107	0.0618	0.028994	3	1	368
Beam_3_1_10	22624	0.057107	0.0618	0.030009	3	1	368
Beam_3_1_10	22633	0.044757	0.062052	0.029965	3	1	368
Beam_3_1_10	22573	0.044757	0.062052	0.02895	3	1	368
Beam_3_1_10	22637	0.054258	0.062052	0.029965	3	1	368
Beam_3_1_10	22569	0.054258	0.062052	0.02895	3	1	368
Beam_3_1_10	22634	0.042376	0.062675	0.029853	3	1	368
Beam_3_1_10	22574	0.042376	0.062675	0.028836	3	1	368
Beam_3_1_10	22568	0.056631	0.062675	0.028836	3	1	368
Beam_3_1_10	22636	0.056631	0.062675	0.029853	3	1	368
Beam_3_1_10	24494	0.04	0.063803	0.029125	3	1	368
Beam_3_1_10	24497	0.04475	0.063803	0.029125	3	1	368
Beam_3_1_10	24496	0.0495	0.063803	0.029125	3	1	368
Beam_3_1_10	24495	0.05425	0.063803	0.029125	3	1	368
Beam_3_1_10	24493	0.059	0.063803	0.029125	3	1	368
Beam_3_1_11	21317	0.042378	0.064934	0.029399	3	1	314
Beam_3_1_11	21305	0.042378	0.064934	0.028375	3	1	314
Beam_3_1_11	21319	0.056622	0.064934	0.029399	3	1	314
Beam_3_1_11	21299	0.056622	0.064934	0.028375	3	1	314
Beam_3_1_11	21304	0.044751	0.065557	0.028234	3	1	314
Beam_3_1_11	21316	0.044751	0.065557	0.02926	3	1	314
Beam_3_1_11	21320	0.054249	0.065557	0.02926	3	1	314
Beam_3_1_11	21300	0.054249	0.065557	0.028234	3	1	314
Beam_3_1_11	21287	0.041901	0.065809	0.028175	3	1	314
Beam_3_1_11	21331	0.041901	0.065809	0.029202	3	1	314
Beam_3_1_11	21322	0.057104	0.065821	0.029199	3	1	314
Beam_3_1_11	21295	0.057104	0.065821	0.028172	3	1	314
Beam_3_1_11	21315	0.047128	0.066181	0.029114	3	1	314
Beam_3_1_11	21303	0.047128	0.066181	0.028086	3	1	314
Beam_3_1_11	21301	0.051872	0.066181	0.028086	3	1	314
Beam_3_1_11	21321	0.051872	0.066181	0.029114	3	1	314
Beam_3_1_11	21330	0.043798	0.066307	0.029084	3	1	314
Beam_3_1_11	21286	0.043798	0.066307	0.028056	3	1	314
Beam_3_1_11	21323	0.055211	0.066316	0.029082	3	1	314
Beam_3_1_11	21296	0.055211	0.066316	0.028053	3	1	314
Beam_3_1_11	21318	0.0495	0.066803	0.028964	3	1	314
Beam_3_1_11	21302	0.0495	0.066803	0.027933	3	1	314
Beam_3_1_11	21329	0.045698	0.066805	0.028963	3	1	314
Beam_3_1_11	21285	0.045698	0.066805	0.027932	3	1	314
Beam_3_1_11	21324	0.053315	0.066812	0.028961	3	1	314
Beam_3_1_11	21297	0.053315	0.066812	0.027931	3	1	314
Beam_3_1_11	21284	0.047595	0.067303	0.027805	3	1	314
Beam_3_1_11	21332	0.047595	0.067303	0.028838	3	1	314
Beam_3_1_11	21289	0.051422	0.067308	0.027804	3	1	314
Beam_3_1_11	21325	0.051422	0.067308	0.028837	3	1	314
Beam_3_1_11	21283	0.045694	0.067802	0.027674	3	1	314
Beam_3_1_11	21335	0.045694	0.067802	0.028709	3	1	314
Beam_3_1_11	21290	0.053319	0.067805	0.027673	3	1	314
Beam_3_1_11	21326	0.053319	0.067805	0.028708	3	1	314
Beam_3_1_11	21275	0.049514	0.067807	0.027673	3	1	314
Beam_3_1_11	21339	0.049514	0.067807	0.028707	3	1	314
Beam_3_1_11	21334	0.043797	0.0683	0.028576	3	1	314
Beam_3_1_11	21282	0.043797	0.0683	0.027539	3	1	314
Beam_3_1_11	21291	0.055212	0.068302	0.027539	3	1	314
Beam_3_1_11	21327	0.055212	0.068302	0.028575	3	1	314
Beam_3_1_11	21336	0.047132	0.06843	0.02854	3	1	314
Beam_3_1_11	21276	0.047132	0.06843	0.027503	3	1	314
Beam_3_1_11	21342	0.051889	0.06843	0.02854	3	1	314
Beam_3_1_11	21274	0.051889	0.06843	0.027503	3	1	314
Beam_3_1_11	21333	0.041896	0.068799	0.028439	3	1	314
Beam_3_1_11	21281	0.041896	0.068799	0.0274	3	1	314
Beam_3_1_11	21292	0.057108	0.0688	0.0274	3	1	314
Beam_3_1_11	21328	0.057108	0.0688	0.028438	3	1	314
Beam_3_1_11	21337	0.044756	0.069052	0.028368	3	1	314
Beam_3_1_11	21277	0.044756	0.069052	0.027328	3	1	314
Beam_3_1_11	21273	0.054258	0.069052	0.027328	3	1	314
Beam_3_1_11	21341	0.054258	0.069052	0.028368	3	1	314
Beam_3_1_11	21338	0.042375	0.069675	0.028188	3	1	314
Beam_3_1_11	21278	0.042375	0.069675	0.027146	3	1	314
Beam_3_1_11	21272	0.056632	0.069675	0.027146	3	1	314
Beam_3_1_11	21340	0.056632	0.069675	0.028188	3	1	314
Beam_3_1_11	24485	0.04	0.070803	0.027323	3	1	314
Beam_3_1_11	24488	0.04475	0.070803	0.027323	3	1	314
Beam_3_1_11	24487	0.0495	0.070803	0.027323	3	1	314
Beam_3_1_11	24486	0.05425	0.070803	0.027323	3	1	314
Beam_3_1_11	24484	0.059	0.070803	0.027323	3	1	314
Beam_3_1_12	20021	0.042379	0.071934	0.027485	3	1	260
Beam_3_1_12	20009	0.042379	0.071934	0.026431	3	1	260
Beam_3_1_12	20023	0.056621	0.071934	0.027485	3	1	260
Beam_3_1_12	20003	0.056621	0.071934	0.026431	3	1	260
Beam_3_1_12	20020	0.044751	0.072557	0.027276	3	1	260
Beam_3_1_12	20008	0.044751	0.072557	0.026219	3	1	260
Beam_3_1_12	20024	0.054249	0.072557	0.027276	3	1	260
Beam_3_1_12	20004	0.054249	0.072557	0.026219	3	1	260
Beam_3_1_12	20035	0.041902	0.072809	0.02719	3	1	260
Beam_3_1_12	19991	0.041902	0.072809	0.026131	3	1	260
Beam_3_1_12	19999	0.057103	0.072821	0.026127	3	1	260
Beam_3_1_12	20026	0.057103	0.072821	0.027186	3	1	260
Beam_3_1_12	20007	0.04713	0.073181	0.026	3	1	260
Beam_3_1_12	20019	0.04713	0.073181	0.027061	3	1	260
Beam_3_1_12	20005	0.05187	0.073181	0.026	3	1	260
Beam_3_1_12	20025	0.05187	0.073181	0.027061	3	1	260
Beam_3_1_12	19990	0.043798	0.073307	0.025955	3	1	260
Beam_3_1_12	20034	0.043798	0.073307	0.027016	3	1	260
Beam_3_1_12	20000	0.05521	0.073316	0.025951	3	1	260
Beam_3_1_12	20027	0.05521	0.073316	0.027013	3	1	260
Beam_3_1_12	20006	0.0495	0.073803	0.025774	3	1	260
Beam_3_1_12	20022	0.0495	0.073803	0.026839	3	1	260
Beam_3_1_12	19989	0.045699	0.073806	0.025774	3	1	260
Beam_3_1_12	20033	0.045699	0.073806	0.026838	3	1	260
Beam_3_1_12	20001	0.053313	0.073813	0.025771	3	1	260
Beam_3_1_12	20028	0.053313	0.073813	0.026835	3	1	260
Beam_3_1_12	19988	0.047595	0.074303	0.025589	3	1	260
Beam_3_1_12	20036	0.047595	0.074303	0.026656	3	1	260
Beam_3_1_12	20029	0.051422	0.074308	0.026654	3	1	260
Beam_3_1_12	19993	0.051422	0.074308	0.025587	3	1	260
Beam_3_1_12	19987	0.045693	0.074802	0.025398	3	1	260
Beam_3_1_12	20039	0.045693	0.074802	0.026469	3	1	260
Beam_3_1_12	20030	0.05332	0.074806	0.026468	3	1	260
Beam_3_1_12	19994	0.05332	0.074806	0.025397	3	1	260
Beam_3_1_12	19979	0.049514	0.074807	0.025397	3	1	260
Beam_3_1_12	20043	0.049514	0.074807	0.026467	3	1	260
Beam_3_1_12	20038	0.043797	0.0753	0.026278	3	1	260
Beam_3_1_12	19986	0.043797	0.0753	0.025205	3	1	260
Beam_3_1_12	20031	0.055212	0.075302	0.026277	3	1	260
Beam_3_1_12	19995	0.055212	0.075302	0.025204	3	1	260
Beam_3_1_12	19980	0.04713	0.075431	0.025153	3	1	260
Beam_3_1_12	20040	0.04713	0.075431	0.026227	3	1	260
Beam_3_1_12	20046	0.051891	0.075431	0.026227	3	1	260
Beam_3_1_12	19978	0.051891	0.075431	0.025153	3	1	260
Beam_3_1_12	20037	0.041895	0.075799	0.026083	3	1	260
Beam_3_1_12	19985	0.041895	0.075799	0.025006	3	1	260
Beam_3_1_12	19996	0.057109	0.0758	0.025005	3	1	260
Beam_3_1_12	20032	0.057109	0.0758	0.026082	3	1	260
Beam_3_1_12	19981	0.044756	0.076052	0.024903	3	1	260
Beam_3_1_12	20041	0.044756	0.076052	0.025982	3	1	260
Beam_3_1_12	20045	0.054258	0.076052	0.025982	3	1	260
Beam_3_1_12	19977	0.054258	0.076052	0.024903	3	1	260
Beam_3_1_12	20042	0.042373	0.076675	0.025728	3	1	260
Beam_3_1_12	19982	0.042373	0.076675	0.024645	3	1	260
Beam_3_1_12	19976	0.056634	0.076675	0.024645	3	1	260
Beam_3_1_12	20044	0.056634	0.076675	0.025728	3	1	260
Beam_3_1_12	24395	0.04	0.077804	0.024705	3	1	260
Beam_3_1_12	24398	0.04475	0.077804	0.024705	3	1	260
Beam_3_1_12	24397	0.0495	0.077804	0.024705	3	1	260
Beam_3_1_12	24396	0.05425	0.077804	0.024705	3	1	260
Beam_3_1_12	24394	0.059	0.077804	0.024705	3	1	260
Beam_3_1_13	18725	0.042381	0.078935	0.02475	3	1	206
Beam_3_1_13	18713	0.042381	0.078935	0.02365	3	1	206
Beam_3_1_13	18727	0.056619	0.078935	0.02475	3	1	206
Beam_3_1_13	18707	0.056619	0.078935	0.02365	3	1	206
Beam_3_1_13	18724	0.044752	0.079557	0.024464	3	1	206
Beam_3_1_13	18712	0.044752	0.079557	0.023359	3	1	206
Beam_3_1_13	18708	0.054248	0.079557	0.023359	3	1	206
Beam_3_1_13	18728	0.054248	0.079557	0.024464	3	1	206
Beam_3_1_13	18739	0.041903	0.079809	0.024346	3	1	206
Beam_3_1_13	18695	0.041903	0.079809	0.023239	3	1	206
