Node Number	X Location (m)	Y Location (m)	Z Location (m)	
586	6.5e-002	0.1105	-3.4192e-029	
587	6.e-002	0.1105	-3.4192e-029	
588	5.5e-002	0.1105	-3.4192e-029	
589	5.e-002	0.1105	-3.4192e-029	
590	4.5e-002	0.1105	-3.4192e-029	
591	4.e-002	0.1105	-3.4192e-029	
592	3.5e-002	0.1105	-3.4192e-029	
593	3.e-002	0.1105	-3.4192e-029	
594	2.5e-002	0.1105	-3.4192e-029	
595	2.e-002	0.1105	-3.4192e-029	
596	1.5e-002	0.1105	-3.4192e-029	
597	1.e-002	0.1105	-3.4192e-029	
598	5.e-003	0.1105	-3.4192e-029	
599	-2.537e-017	0.1105	-3.4192e-029	
600	-5.e-003	0.1105	-3.4192e-029	
601	6.5e-002	0.1055	-2.5909e-029	
602	6.e-002	0.1055	-2.5909e-029	
603	5.5e-002	0.1055	-2.5909e-029	
604	5.e-002	0.1055	-2.5909e-029	
605	4.5e-002	0.1055	-2.5909e-029	
606	4.e-002	0.1055	-2.5909e-029	
607	3.5e-002	0.1055	-2.5909e-029	
608	3.e-002	0.1055	-2.5909e-029	
609	2.5e-002	0.1055	-2.5909e-029	
610	2.e-002	0.1055	-2.5909e-029	
611	1.5e-002	0.1055	-2.5909e-029	
612	1.e-002	0.1055	-2.5909e-029	
613	5.e-003	0.1055	-2.5909e-029	
614	5.2042e-018	0.1055	-2.5909e-029	
615	-5.e-003	0.1055	-2.5909e-029	
616	6.5e-002	0.1005	-1.7626e-029	
617	6.e-002	0.1005	-1.7626e-029	
618	5.5e-002	0.1005	-1.7626e-029	
619	5.e-002	0.1005	-1.7626e-029	
620	4.5e-002	0.1005	-1.7626e-029	
621	4.e-002	0.1005	-1.7626e-029	
622	3.5e-002	0.1005	-1.7626e-029	
623	3.e-002	0.1005	-1.7626e-029	
624	2.5e-002	0.1005	-1.7626e-029	
625	2.e-002	0.1005	-1.7626e-029	
626	1.5e-002	0.1005	-1.7626e-029	
627	1.e-002	0.1005	-1.7626e-029	
628	5.e-003	0.1005	-1.7626e-029	
629	5.421e-018	0.1005	-1.7626e-029	
630	-5.e-003	0.1005	-1.7626e-029	
631	6.5e-002	9.55e-002	-9.3433e-030	
632	6.e-002	9.55e-002	-9.3433e-030	
633	5.5e-002	9.55e-002	-9.3433e-030	
634	5.e-002	9.55e-002	-9.3433e-030	
635	4.5e-002	9.55e-002	-9.3433e-030	
636	4.e-002	9.55e-002	-9.3433e-030	
637	3.5e-002	9.55e-002	-9.3433e-030	
638	3.e-002	9.55e-002	-9.3433e-030	
639	2.5e-002	9.55e-002	-9.3433e-030	
640	2.e-002	9.55e-002	-9.3433e-030	
641	1.5e-002	9.55e-002	-9.3433e-030	
642	1.e-002	9.55e-002	-9.3433e-030	
643	5.e-003	9.55e-002	-9.3433e-030	
644	1.2902e-017	9.55e-002	-9.3433e-030	
645	-5.e-003	9.55e-002	-9.3433e-030	
646	6.5e-002	9.05e-002	-1.0602e-030	
647	6.e-002	9.05e-002	-1.0602e-030	
648	5.5e-002	9.05e-002	-1.0602e-030	
649	5.e-002	9.05e-002	-1.0602e-030	
650	4.5e-002	9.05e-002	-1.0602e-030	
651	4.e-002	9.05e-002	-1.0602e-030	
652	3.5e-002	9.05e-002	-1.0602e-030	
653	3.e-002	9.05e-002	-1.0602e-030	
654	2.5e-002	9.05e-002	-1.0602e-030	
655	2.e-002	9.05e-002	-1.0602e-030	
656	1.5e-002	9.05e-002	-1.0602e-030	
657	1.e-002	9.05e-002	-1.0602e-030	
658	5.e-003	9.05e-002	-1.0602e-030	
659	-6.0715e-018	9.05e-002	-1.0602e-030	
660	-5.e-003	9.05e-002	-1.0602e-030	
661	6.5e-002	8.55e-002	7.2228e-030	
662	6.e-002	8.55e-002	7.2228e-030	
663	5.5e-002	8.55e-002	7.2228e-030	
664	5.e-002	8.55e-002	7.2228e-030	
665	4.5e-002	8.55e-002	7.2228e-030	
666	4.e-002	8.55e-002	7.2228e-030	
667	3.5e-002	8.55e-002	7.2228e-030	
668	3.e-002	8.55e-002	7.2228e-030	
669	2.5e-002	8.55e-002	7.2228e-030	
670	2.e-002	8.55e-002	7.2228e-030	
671	1.5e-002	8.55e-002	7.2228e-030	
672	1.e-002	8.55e-002	7.2228e-030	
673	5.e-003	8.55e-002	7.2228e-030	
674	-8.3484e-018	8.55e-002	7.2228e-030	
675	-5.e-003	8.55e-002	7.2228e-030	
676	6.5e-002	8.05e-002	1.5506e-029	
677	6.e-002	8.05e-002	1.5506e-029	
678	5.5e-002	8.05e-002	1.5506e-029	
679	5.e-002	8.05e-002	1.5506e-029	
680	4.5e-002	8.05e-002	1.5506e-029	
681	4.e-002	8.05e-002	1.5506e-029	
682	3.5e-002	8.05e-002	1.5506e-029	
683	3.e-002	8.05e-002	1.5506e-029	
684	2.5e-002	8.05e-002	1.5506e-029	
685	2.e-002	8.05e-002	1.5506e-029	
686	1.5e-002	8.05e-002	1.5506e-029	
687	1.e-002	8.05e-002	1.5506e-029	
688	5.e-003	8.05e-002	1.5506e-029	
689	-7.1557e-018	8.05e-002	1.5506e-029	
690	-5.e-003	8.05e-002	1.5506e-029	
691	6.5e-002	7.55e-002	2.3789e-029	
692	6.e-002	7.55e-002	2.3789e-029	
693	5.5e-002	7.55e-002	2.3789e-029	
694	5.e-002	7.55e-002	2.3789e-029	
695	4.5e-002	7.55e-002	2.3789e-029	
696	4.e-002	7.55e-002	2.3789e-029	
697	3.5e-002	7.55e-002	2.3789e-029	
698	3.e-002	7.55e-002	2.3789e-029	
699	2.5e-002	7.55e-002	2.3789e-029	
700	2.e-002	7.55e-002	2.3789e-029	
701	1.5e-002	7.55e-002	2.3789e-029	
702	1.e-002	7.55e-002	2.3789e-029	
703	5.e-003	7.55e-002	2.3789e-029	
704	4.3368e-018	7.55e-002	2.3789e-029	
705	-5.e-003	7.55e-002	2.3789e-029	
706	6.5e-002	7.05e-002	3.2072e-029	
707	6.e-002	7.05e-002	3.2072e-029	
708	5.5e-002	7.05e-002	3.2072e-029	
709	5.e-002	7.05e-002	3.2072e-029	
710	4.5e-002	7.05e-002	3.2072e-029	
711	4.e-002	7.05e-002	3.2072e-029	
712	3.5e-002	7.05e-002	3.2072e-029	
713	3.e-002	7.05e-002	3.2072e-029	
714	2.5e-002	7.05e-002	3.2072e-029	
715	2.e-002	7.05e-002	3.2072e-029	
716	1.5e-002	7.05e-002	3.2072e-029	
717	1.e-002	7.05e-002	3.2072e-029	
718	5.e-003	7.05e-002	3.2072e-029	
719	-7.481e-018	7.05e-002	3.2072e-029	
720	-5.e-003	7.05e-002	3.2072e-029	
721	6.5e-002	6.55e-002	4.0355e-029	
722	6.e-002	6.55e-002	4.0355e-029	
723	5.5e-002	6.55e-002	4.0355e-029	
724	5.e-002	6.55e-002	4.0355e-029	
725	4.5e-002	6.55e-002	4.0355e-029	
726	4.e-002	6.55e-002	4.0355e-029	
727	3.5e-002	6.55e-002	4.0355e-029	
728	3.e-002	6.55e-002	4.0355e-029	
729	2.5e-002	6.55e-002	4.0355e-029	
730	2.e-002	6.55e-002	4.0355e-029	
731	1.5e-002	6.55e-002	4.0355e-029	
732	1.e-002	6.55e-002	4.0355e-029	
733	5.e-003	6.55e-002	4.0355e-029	
734	4.12e-018	6.55e-002	4.0355e-029	
735	-5.e-003	6.55e-002	4.0355e-029	
736	6.5e-002	6.05e-002	4.8638e-029	
737	6.e-002	6.05e-002	4.8638e-029	
738	5.5e-002	6.05e-002	4.8638e-029	
739	5.e-002	6.05e-002	4.8638e-029	
740	4.5e-002	6.05e-002	4.8638e-029	
741	4.e-002	6.05e-002	4.8638e-029	
742	3.5e-002	6.05e-002	4.8638e-029	
743	3.e-002	6.05e-002	4.8638e-029	
744	2.5e-002	6.05e-002	4.8638e-029	
745	2.e-002	6.05e-002	4.8638e-029	
746	1.5e-002	6.05e-002	4.8638e-029	
747	1.e-002	6.05e-002	4.8638e-029	
748	5.e-003	6.05e-002	4.8638e-029	
749	1.7347e-018	6.05e-002	4.8638e-029	
750	-5.e-003	6.05e-002	4.8638e-029	
751	6.5e-002	5.55e-002	5.6921e-029	
752	6.e-002	5.55e-002	5.6921e-029	
753	5.5e-002	5.55e-002	5.6921e-029	
754	5.e-002	5.55e-002	5.6921e-029	
755	4.5e-002	5.55e-002	5.6921e-029	
756	4.e-002	5.55e-002	5.6921e-029	
757	3.5e-002	5.55e-002	5.6921e-029	
758	3.e-002	5.55e-002	5.6921e-029	
759	2.5e-002	5.55e-002	5.6921e-029	
760	2.e-002	5.55e-002	5.6921e-029	
761	1.5e-002	5.55e-002	5.6921e-029	
762	1.e-002	5.55e-002	5.6921e-029	
763	5.e-003	5.55e-002	5.6921e-029	
764	8.4568e-018	5.55e-002	5.6921e-029	
765	-5.e-003	5.55e-002	5.6921e-029	
766	6.5e-002	5.05e-002	6.5204e-029	
767	6.e-002	5.05e-002	6.5204e-029	
768	5.5e-002	5.05e-002	6.5204e-029	
769	5.e-002	5.05e-002	6.5204e-029	
770	4.5e-002	5.05e-002	6.5204e-029	
771	4.e-002	5.05e-002	6.5204e-029	
772	3.5e-002	5.05e-002	6.5204e-029	
773	3.e-002	5.05e-002	6.5204e-029	
774	2.5e-002	5.05e-002	6.5204e-029	
775	2.e-002	5.05e-002	6.5204e-029	
776	1.5e-002	5.05e-002	6.5204e-029	
777	1.e-002	5.05e-002	6.5204e-029	
778	5.e-003	5.05e-002	6.5204e-029	
779	-5.3126e-018	5.05e-002	6.5204e-029	
780	-5.e-003	5.05e-002	6.5204e-029	
781	6.5e-002	4.55e-002	7.3487e-029	
782	6.e-002	4.55e-002	7.3487e-029	
783	5.5e-002	4.55e-002	7.3487e-029	
784	5.e-002	4.55e-002	7.3487e-029	
785	4.5e-002	4.55e-002	7.3487e-029	
786	4.e-002	4.55e-002	7.3487e-029	
787	3.5e-002	4.55e-002	7.3487e-029	
788	3.e-002	4.55e-002	7.3487e-029	
789	2.5e-002	4.55e-002	7.3487e-029	
790	2.e-002	4.55e-002	7.3487e-029	
791	1.5e-002	4.55e-002	7.3487e-029	
792	1.e-002	4.55e-002	7.3487e-029	
793	5.e-003	4.55e-002	7.3487e-029	
794	3.1442e-018	4.55e-002	7.3487e-029	
795	-5.e-003	4.55e-002	7.3487e-029	
796	6.5e-002	4.05e-002	8.177e-029	
797	6.e-002	4.05e-002	8.177e-029	
798	5.5e-002	4.05e-002	8.177e-029	
799	5.e-002	4.05e-002	8.177e-029	
800	4.5e-002	4.05e-002	8.177e-029	
801	4.e-002	4.05e-002	8.177e-029	
802	3.5e-002	4.05e-002	8.177e-029	
803	3.e-002	4.05e-002	8.177e-029	
804	2.5e-002	4.05e-002	8.177e-029	
805	2.e-002	4.05e-002	8.177e-029	
806	1.5e-002	4.05e-002	8.177e-029	
807	1.e-002	4.05e-002	8.177e-029	
808	5.e-003	4.05e-002	8.177e-029	
809	3.0358e-018	4.05e-002	8.177e-029	
810	-5.e-003	4.05e-002	8.177e-029	
811	6.5e-002	3.55e-002	9.0053e-029	
812	6.e-002	3.55e-002	9.0053e-029	
813	5.5e-002	3.55e-002	9.0053e-029	
814	5.e-002	3.55e-002	9.0053e-029	
815	4.5e-002	3.55e-002	9.0053e-029	
816	4.e-002	3.55e-002	9.0053e-029	
817	3.5e-002	3.55e-002	9.0053e-029	
818	3.e-002	3.55e-002	9.0053e-029	
819	2.5e-002	3.55e-002	9.0053e-029	
820	2.e-002	3.55e-002	9.0053e-029	
821	1.5e-002	3.55e-002	9.0053e-029	
822	1.e-002	3.55e-002	9.0053e-029	
823	5.e-003	3.55e-002	9.0053e-029	
824	-8.3484e-018	3.55e-002	9.0053e-029	
825	-5.e-003	3.55e-002	9.0053e-029	
826	6.5e-002	3.05e-002	9.8336e-029	
827	6.e-002	3.05e-002	9.8336e-029	
828	5.5e-002	3.05e-002	9.8336e-029	
829	5.e-002	3.05e-002	9.8336e-029	
830	4.5e-002	3.05e-002	9.8336e-029	
831	4.e-002	3.05e-002	9.8336e-029	
832	3.5e-002	3.05e-002	9.8336e-029	
833	3.e-002	3.05e-002	9.8336e-029	
834	2.5e-002	3.05e-002	9.8336e-029	
835	2.e-002	3.05e-002	9.8336e-029	
836	1.5e-002	3.05e-002	9.8336e-029	
837	1.e-002	3.05e-002	9.8336e-029	
838	5.e-003	3.05e-002	9.8336e-029	
839	2.5411e-018	3.05e-002	9.8336e-029	
840	-5.e-003	3.05e-002	9.8336e-029	
841	6.5e-002	2.55e-002	1.0662e-028	
842	6.e-002	2.55e-002	1.0662e-028	
843	5.5e-002	2.55e-002	1.0662e-028	
844	5.e-002	2.55e-002	1.0662e-028	
845	4.5e-002	2.55e-002	1.0662e-028	
846	4.e-002	2.55e-002	1.0662e-028	
847	3.5e-002	2.55e-002	1.0662e-028	
848	3.e-002	2.55e-002	1.0662e-028	
849	2.5e-002	2.55e-002	1.0662e-028	
850	2.e-002	2.55e-002	1.0662e-028	
851	1.5e-002	2.55e-002	1.0662e-028	
852	1.e-002	2.55e-002	1.0662e-028	
853	5.e-003	2.55e-002	1.0662e-028	
854	8.6736e-019	2.55e-002	1.0662e-028	
855	-5.e-003	2.55e-002	1.0662e-028	
856	6.5e-002	2.05e-002	1.149e-028	
857	6.e-002	2.05e-002	1.149e-028	
858	5.5e-002	2.05e-002	1.149e-028	
859	5.e-002	2.05e-002	1.149e-028	
860	4.5e-002	2.05e-002	1.149e-028	
861	4.e-002	2.05e-002	1.149e-028	
862	3.5e-002	2.05e-002	1.149e-028	
863	3.e-002	2.05e-002	1.149e-028	
864	2.5e-002	2.05e-002	1.149e-028	
865	2.e-002	2.05e-002	1.149e-028	
866	1.5e-002	2.05e-002	1.149e-028	
867	1.e-002	2.05e-002	1.149e-028	
868	5.e-003	2.05e-002	1.149e-028	
869	0.	2.05e-002	1.149e-028	
870	-5.e-003	2.05e-002	1.149e-028	
871	6.5e-002	1.55e-002	1.2319e-028	
872	6.e-002	1.55e-002	1.2319e-028	
873	5.5e-002	1.55e-002	1.2319e-028	
874	5.e-002	1.55e-002	1.2319e-028	
875	4.5e-002	1.55e-002	1.2319e-028	
876	4.e-002	1.55e-002	1.2319e-028	
877	3.5e-002	1.55e-002	1.2319e-028	
878	3.e-002	1.55e-002	1.2319e-028	
879	2.5e-002	1.55e-002	1.2319e-028	
880	2.e-002	1.55e-002	1.2319e-028	
881	1.5e-002	1.55e-002	1.2319e-028	
882	1.e-002	1.55e-002	1.2319e-028	
883	5.e-003	1.55e-002	1.2319e-028	
884	3.2216e-018	1.55e-002	1.2319e-028	
885	-5.e-003	1.55e-002	1.2319e-028	
886	6.5e-002	1.05e-002	1.3147e-028	
887	6.e-002	1.05e-002	1.3147e-028	
888	5.5e-002	1.05e-002	1.3147e-028	
889	5.e-002	1.05e-002	1.3147e-028	
890	4.5e-002	1.05e-002	1.3147e-028	
891	4.e-002	1.05e-002	1.3147e-028	
892	3.5e-002	1.05e-002	1.3147e-028	
893	3.e-002	1.05e-002	1.3147e-028	
894	2.5e-002	1.05e-002	1.3147e-028	
895	2.e-002	1.05e-002	1.3147e-028	
896	1.5e-002	1.05e-002	1.3147e-028	
897	1.e-002	1.05e-002	1.3147e-028	
898	5.e-003	1.05e-002	1.3147e-028	
899	-4.6982e-018	1.05e-002	1.3147e-028	
900	-5.e-003	1.05e-002	1.3147e-028	
901	6.5e-002	5.5e-003	1.3975e-028	
902	6.e-002	5.5e-003	1.3975e-028	
903	5.5e-002	5.5e-003	1.3975e-028	
904	5.e-002	5.5e-003	1.3975e-028	
905	4.5e-002	5.5e-003	1.3975e-028	
906	4.e-002	5.5e-003	1.3975e-028	
907	3.5e-002	5.5e-003	1.3975e-028	
908	3.e-002	5.5e-003	1.3975e-028	
909	2.5e-002	5.5e-003	1.3975e-028	
910	2.e-002	5.5e-003	1.3975e-028	
911	1.5e-002	5.5e-003	1.3975e-028	
912	1.e-002	5.5e-003	1.3975e-028	
913	5.e-003	5.5e-003	1.3975e-028	
914	-4.3368e-018	5.5e-003	1.3975e-028	
915	-5.e-003	5.5e-003	1.3975e-028	
916	6.5e-002	5.e-004	1.4803e-028	
917	6.e-002	5.e-004	1.4803e-028	
918	5.5e-002	5.e-004	1.4803e-028	
919	5.e-002	5.e-004	1.4803e-028	
920	4.5e-002	5.e-004	1.4803e-028	
921	4.e-002	5.e-004	1.4803e-028	
922	3.5e-002	5.e-004	1.4803e-028	
923	3.e-002	5.e-004	1.4803e-028	
924	2.5e-002	5.e-004	1.4803e-028	
925	2.e-002	5.e-004	1.4803e-028	
926	1.5e-002	5.e-004	1.4803e-028	
927	1.e-002	5.e-004	1.4803e-028	
928	5.e-003	5.e-004	1.4803e-028	
929	-2.06e-018	5.e-004	1.4803e-028	
930	-5.e-003	5.e-004	1.4803e-028	
931	6.5e-002	-4.5e-003	1.5632e-028	
932	6.e-002	-4.5e-003	1.5632e-028	
933	5.5e-002	-4.5e-003	1.5632e-028	
934	5.e-002	-4.5e-003	1.5632e-028	
935	4.5e-002	-4.5e-003	1.5632e-028	
936	4.e-002	-4.5e-003	1.5632e-028	
937	3.5e-002	-4.5e-003	1.5632e-028	
938	3.e-002	-4.5e-003	1.5632e-028	
939	2.5e-002	-4.5e-003	1.5632e-028	
940	2.e-002	-4.5e-003	1.5632e-028	
941	1.5e-002	-4.5e-003	1.5632e-028	
942	1.e-002	-4.5e-003	1.5632e-028	
943	5.e-003	-4.5e-003	1.5632e-028	
944	3.614e-020	-4.5e-003	1.5632e-028	
945	-5.e-003	-4.5e-003	1.5632e-028	
946	-5.e-003	-4.5e-003	-2.e-003	
947	0.	-4.5e-003	-2.e-003	
948	5.e-003	-4.5e-003	-2.e-003	
949	1.e-002	-4.5e-003	-2.e-003	
950	1.5e-002	-4.5e-003	-2.e-003	
951	2.e-002	-4.5e-003	-2.e-003	
952	2.5e-002	-4.5e-003	-2.e-003	
953	3.e-002	-4.5e-003	-2.e-003	
954	3.5e-002	-4.5e-003	-2.e-003	
955	4.e-002	-4.5e-003	-2.e-003	
956	4.5e-002	-4.5e-003	-2.e-003	
957	5.e-002	-4.5e-003	-2.e-003	
958	5.5e-002	-4.5e-003	-2.e-003	
959	6.e-002	-4.5e-003	-2.e-003	
960	6.5e-002	-4.5e-003	-2.e-003	
961	-5.e-003	5.e-004	-2.e-003	
962	0.	5.e-004	-2.e-003	
963	5.e-003	5.e-004	-2.e-003	
964	1.e-002	5.e-004	-2.e-003	
965	1.5e-002	5.e-004	-2.e-003	
966	2.e-002	5.e-004	-2.e-003	
967	2.5e-002	5.e-004	-2.e-003	
968	3.e-002	5.e-004	-2.e-003	
969	3.5e-002	5.e-004	-2.e-003	
970	4.e-002	5.e-004	-2.e-003	
971	4.5e-002	5.e-004	-2.e-003	
972	5.e-002	5.e-004	-2.e-003	
973	5.5e-002	5.e-004	-2.e-003	
974	6.e-002	5.e-004	-2.e-003	
975	6.5e-002	5.e-004	-2.e-003	
976	-5.e-003	5.5e-003	-2.e-003	
977	0.	5.5e-003	-2.e-003	
978	5.e-003	5.5e-003	-2.e-003	
979	1.e-002	5.5e-003	-2.e-003	
980	1.5e-002	5.5e-003	-2.e-003	
981	2.e-002	5.5e-003	-2.e-003	
982	2.5e-002	5.5e-003	-2.e-003	
983	3.e-002	5.5e-003	-2.e-003	
984	3.5e-002	5.5e-003	-2.e-003	
985	4.e-002	5.5e-003	-2.e-003	
986	4.5e-002	5.5e-003	-2.e-003	
987	5.e-002	5.5e-003	-2.e-003	
988	5.5e-002	5.5e-003	-2.e-003	
989	6.e-002	5.5e-003	-2.e-003	
990	6.5e-002	5.5e-003	-2.e-003	
991	-5.e-003	1.05e-002	-2.e-003	
992	0.	1.05e-002	-2.e-003	
993	5.e-003	1.05e-002	-2.e-003	
994	1.e-002	1.05e-002	-2.e-003	
995	1.5e-002	1.05e-002	-2.e-003	
996	2.e-002	1.05e-002	-2.e-003	
997	2.5e-002	1.05e-002	-2.e-003	
998	3.e-002	1.05e-002	-2.e-003	
999	3.5e-002	1.05e-002	-2.e-003	
1000	4.e-002	1.05e-002	-2.e-003	
1001	4.5e-002	1.05e-002	-2.e-003	
1002	5.e-002	1.05e-002	-2.e-003	
1003	5.5e-002	1.05e-002	-2.e-003	
1004	6.e-002	1.05e-002	-2.e-003	
1005	6.5e-002	1.05e-002	-2.e-003	
1006	-5.e-003	1.55e-002	-2.e-003	
1007	0.	1.55e-002	-2.e-003	
1008	5.e-003	1.55e-002	-2.e-003	
1009	1.e-002	1.55e-002	-2.e-003	
1010	1.5e-002	1.55e-002	-2.e-003	
1011	2.e-002	1.55e-002	-2.e-003	
1012	2.5e-002	1.55e-002	-2.e-003	
1013	3.e-002	1.55e-002	-2.e-003	
1014	3.5e-002	1.55e-002	-2.e-003	
1015	4.e-002	1.55e-002	-2.e-003	
1016	4.5e-002	1.55e-002	-2.e-003	
1017	5.e-002	1.55e-002	-2.e-003	
1018	5.5e-002	1.55e-002	-2.e-003	
1019	6.e-002	1.55e-002	-2.e-003	
1020	6.5e-002	1.55e-002	-2.e-003	
1021	-5.e-003	2.05e-002	-2.e-003	
1022	0.	2.05e-002	-2.e-003	
1023	5.e-003	2.05e-002	-2.e-003	
1024	1.e-002	2.05e-002	-2.e-003	
1025	1.5e-002	2.05e-002	-2.e-003	
1026	2.e-002	2.05e-002	-2.e-003	
1027	2.5e-002	2.05e-002	-2.e-003	
1028	3.e-002	2.05e-002	-2.e-003	
1029	3.5e-002	2.05e-002	-2.e-003	
1030	4.e-002	2.05e-002	-2.e-003	
1031	4.5e-002	2.05e-002	-2.e-003	
1032	5.e-002	2.05e-002	-2.e-003	
1033	5.5e-002	2.05e-002	-2.e-003	
1034	6.e-002	2.05e-002	-2.e-003	
1035	6.5e-002	2.05e-002	-2.e-003	
1036	-5.e-003	2.55e-002	-2.e-003	
1037	0.	2.55e-002	-2.e-003	
1038	5.e-003	2.55e-002	-2.e-003	
1039	1.e-002	2.55e-002	-2.e-003	
1040	1.5e-002	2.55e-002	-2.e-003	
1041	2.e-002	2.55e-002	-2.e-003	
1042	2.5e-002	2.55e-002	-2.e-003	
1043	3.e-002	2.55e-002	-2.e-003	
1044	3.5e-002	2.55e-002	-2.e-003	
1045	4.e-002	2.55e-002	-2.e-003	
1046	4.5e-002	2.55e-002	-2.e-003	
1047	5.e-002	2.55e-002	-2.e-003	
1048	5.5e-002	2.55e-002	-2.e-003	
1049	6.e-002	2.55e-002	-2.e-003	
1050	6.5e-002	2.55e-002	-2.e-003	
1051	-5.e-003	3.05e-002	-2.e-003	
1052	0.	3.05e-002	-2.e-003	
1053	5.e-003	3.05e-002	-2.e-003	
1054	1.e-002	3.05e-002	-2.e-003	
1055	1.5e-002	3.05e-002	-2.e-003	
1056	2.e-002	3.05e-002	-2.e-003	
1057	2.5e-002	3.05e-002	-2.e-003	
1058	3.e-002	3.05e-002	-2.e-003	
1059	3.5e-002	3.05e-002	-2.e-003	
1060	4.e-002	3.05e-002	-2.e-003	
1061	4.5e-002	3.05e-002	-2.e-003	
1062	5.e-002	3.05e-002	-2.e-003	
1063	5.5e-002	3.05e-002	-2.e-003	
1064	6.e-002	3.05e-002	-2.e-003	
1065	6.5e-002	3.05e-002	-2.e-003	
1066	-5.e-003	3.55e-002	-2.e-003	
1067	0.	3.55e-002	-2.e-003	
1068	5.e-003	3.55e-002	-2.e-003	
1069	1.e-002	3.55e-002	-2.e-003	
1070	1.5e-002	3.55e-002	-2.e-003	
1071	2.e-002	3.55e-002	-2.e-003	
1072	2.5e-002	3.55e-002	-2.e-003	
1073	3.e-002	3.55e-002	-2.e-003	
1074	3.5e-002	3.55e-002	-2.e-003	
1075	4.e-002	3.55e-002	-2.e-003	
1076	4.5e-002	3.55e-002	-2.e-003	
1077	5.e-002	3.55e-002	-2.e-003	
1078	5.5e-002	3.55e-002	-2.e-003	
1079	6.e-002	3.55e-002	-2.e-003	
1080	6.5e-002	3.55e-002	-2.e-003	
1081	-5.e-003	4.05e-002	-2.e-003	
1082	0.	4.05e-002	-2.e-003	
1083	5.e-003	4.05e-002	-2.e-003	
1084	1.e-002	4.05e-002	-2.e-003	
1085	1.5e-002	4.05e-002	-2.e-003	
1086	2.e-002	4.05e-002	-2.e-003	
1087	2.5e-002	4.05e-002	-2.e-003	
1088	3.e-002	4.05e-002	-2.e-003	
1089	3.5e-002	4.05e-002	-2.e-003	
1090	4.e-002	4.05e-002	-2.e-003	
1091	4.5e-002	4.05e-002	-2.e-003	
1092	5.e-002	4.05e-002	-2.e-003	
1093	5.5e-002	4.05e-002	-2.e-003	
1094	6.e-002	4.05e-002	-2.e-003	
1095	6.5e-002	4.05e-002	-2.e-003	
1096	-5.e-003	4.55e-002	-2.e-003	
1097	0.	4.55e-002	-2.e-003	
1098	5.e-003	4.55e-002	-2.e-003	
1099	1.e-002	4.55e-002	-2.e-003	
1100	1.5e-002	4.55e-002	-2.e-003	
1101	2.e-002	4.55e-002	-2.e-003	
1102	2.5e-002	4.55e-002	-2.e-003	
1103	3.e-002	4.55e-002	-2.e-003	
1104	3.5e-002	4.55e-002	-2.e-003	
1105	4.e-002	4.55e-002	-2.e-003	
1106	4.5e-002	4.55e-002	-2.e-003	
1107	5.e-002	4.55e-002	-2.e-003	
1108	5.5e-002	4.55e-002	-2.e-003	
1109	6.e-002	4.55e-002	-2.e-003	
1110	6.5e-002	4.55e-002	-2.e-003	
1111	-5.e-003	5.05e-002	-2.e-003	
1112	0.	5.05e-002	-2.e-003	
1113	5.e-003	5.05e-002	-2.e-003	
1114	1.e-002	5.05e-002	-2.e-003	
1115	1.5e-002	5.05e-002	-2.e-003	
1116	2.e-002	5.05e-002	-2.e-003	
1117	2.5e-002	5.05e-002	-2.e-003	
1118	3.e-002	5.05e-002	-2.e-003	
1119	3.5e-002	5.05e-002	-2.e-003	
1120	4.e-002	5.05e-002	-2.e-003	
1121	4.5e-002	5.05e-002	-2.e-003	
1122	5.e-002	5.05e-002	-2.e-003	
1123	5.5e-002	5.05e-002	-2.e-003	
1124	6.e-002	5.05e-002	-2.e-003	
1125	6.5e-002	5.05e-002	-2.e-003	
1126	-5.e-003	5.55e-002	-2.e-003	
1127	0.	5.55e-002	-2.e-003	
1128	5.e-003	5.55e-002	-2.e-003	
1129	1.e-002	5.55e-002	-2.e-003	
1130	1.5e-002	5.55e-002	-2.e-003	
1131	2.e-002	5.55e-002	-2.e-003	
1132	2.5e-002	5.55e-002	-2.e-003	
1133	3.e-002	5.55e-002	-2.e-003	
1134	3.5e-002	5.55e-002	-2.e-003	
1135	4.e-002	5.55e-002	-2.e-003	
1136	4.5e-002	5.55e-002	-2.e-003	
1137	5.e-002	5.55e-002	-2.e-003	
1138	5.5e-002	5.55e-002	-2.e-003	
1139	6.e-002	5.55e-002	-2.e-003	
1140	6.5e-002	5.55e-002	-2.e-003	
1141	-5.e-003	6.05e-002	-2.e-003	
1142	0.	6.05e-002	-2.e-003	
1143	5.e-003	6.05e-002	-2.e-003	
1144	1.e-002	6.05e-002	-2.e-003	
1145	1.5e-002	6.05e-002	-2.e-003	
1146	2.e-002	6.05e-002	-2.e-003	
1147	2.5e-002	6.05e-002	-2.e-003	
1148	3.e-002	6.05e-002	-2.e-003	
1149	3.5e-002	6.05e-002	-2.e-003	
1150	4.e-002	6.05e-002	-2.e-003	
1151	4.5e-002	6.05e-002	-2.e-003	
1152	5.e-002	6.05e-002	-2.e-003	
1153	5.5e-002	6.05e-002	-2.e-003	
1154	6.e-002	6.05e-002	-2.e-003	
1155	6.5e-002	6.05e-002	-2.e-003	
1156	-5.e-003	6.55e-002	-2.e-003	
1157	0.	6.55e-002	-2.e-003	
1158	5.e-003	6.55e-002	-2.e-003	
1159	1.e-002	6.55e-002	-2.e-003	
1160	1.5e-002	6.55e-002	-2.e-003	
